sha256,rank,action,score
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,1,D3-FEV - File Eviction,1.008387
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,2,D3-PT - Process Termination,1.002564
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,3,D3-CQ - Content Quarantine,0.807665
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,4,D3-OTF - Outbound Traffic Filtering,0.803827
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,5,D3-PSA - Process Spawn Analysis,0.793767
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,6,D3-PCSV - Process Code Segment Verification,0.792744
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,7,D3-EAL - Executable Allowlisting,0.600000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,8,D3-EDL - Executable Denylisting,0.600000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,9,D3-FA - File Analysis,0.600000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,10,D3-FIM - File Integrity Monitoring,0.600000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,11,D3-RC - Restore Configuration,0.600000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,12,D3-RF - Restore File,0.600000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,13,D3-RTSD - Remote Terminal Session Detection,0.600000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,14,D3-SCA - System Call Analysis,0.600000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,15,D3-NI - Network Isolation,0.397304
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,16,D3-CAA - Connection Attempt Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,17,D3-CCSA - Credential Compromise Scope Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,18,D3-CE - Credential Eviction,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,19,D3-CR - Credential Revocation,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,20,D3-CRO - Credential Rotation,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,21,D3-DNSDL - DNS Denylisting,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,22,D3-DNSTA - DNS Traffic Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,23,D3-EI - Execution Isolation,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,24,D3-FAPA - File Access Pattern Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,25,D3-FCA - File Creation Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,26,D3-FCOA - File Content Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,27,D3-FHRA - File Hash Reputation Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,28,D3-FRDDL - Forward Resolution Domain Denylisting,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,29,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,30,D3-ITF - Inbound Traffic Filtering,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,31,D3-NTA - Network Traffic Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,32,D3-PA - Process Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,33,D3-PLA - Process Lineage Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,34,D3-PSMD - Process Self,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,35,D3-RKD - Registry Key Deletion,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,36,D3-RUAA - Restore User Account Access,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,37,D3-SEA - Script Execution Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,38,D3-SICA - System Init Config Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,39,D3-SJA - Scheduled Job Analysis,0.000000
ec452b494fadf19fafa1524868f6cd0ae3fbe74dce2a1297425f2aa5fdd15748,40,D3-ST - Session Termination,0.000000
