sha256,rank,action,score
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,1,D3-PT - Process Termination,1.692607
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,2,D3-CQ - Content Quarantine,1.049503
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,3,D3-FEV - File Eviction,0.829187
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,4,D3-PLA - Process Lineage Analysis,0.829187
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,5,D3-PSA - Process Spawn Analysis,0.808929
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,6,D3-OTF - Outbound Traffic Filtering,0.804988
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,7,D3-DNSDL - DNS Denylisting,0.600000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,8,D3-DNSTA - DNS Traffic Analysis,0.600000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,9,D3-EAL - Executable Allowlisting,0.600000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,10,D3-EDL - Executable Denylisting,0.600000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,11,D3-FA - File Analysis,0.600000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,12,D3-FIM - File Integrity Monitoring,0.600000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,13,D3-FRDDL - Forward Resolution Domain Denylisting,0.600000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,14,D3-PCSV - Process Code Segment Verification,0.600000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,15,D3-RC - Restore Configuration,0.600000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,16,D3-RF - Restore File,0.600000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,17,D3-RTSD - Remote Terminal Session Detection,0.600000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,18,D3-SCA - System Call Analysis,0.600000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,19,D3-NI - Network Isolation,0.449503
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,20,D3-PA - Process Analysis,0.449503
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,21,D3-SICA - System Init Config Analysis,0.229187
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,22,D3-CAA - Connection Attempt Analysis,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,23,D3-CCSA - Credential Compromise Scope Analysis,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,24,D3-CE - Credential Eviction,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,25,D3-CR - Credential Revocation,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,26,D3-CRO - Credential Rotation,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,27,D3-EI - Execution Isolation,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,28,D3-FAPA - File Access Pattern Analysis,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,29,D3-FCA - File Creation Analysis,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,30,D3-FCOA - File Content Analysis,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,31,D3-FHRA - File Hash Reputation Analysis,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,32,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,33,D3-ITF - Inbound Traffic Filtering,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,34,D3-NTA - Network Traffic Analysis,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,35,D3-PSMD - Process Self,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,36,D3-RKD - Registry Key Deletion,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,37,D3-RUAA - Restore User Account Access,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,38,D3-SEA - Script Execution Analysis,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,39,D3-SJA - Scheduled Job Analysis,0.000000
182198163b1d17b3d5524bbe792b4546e404c00a5995e5f471371646a632bfe4,40,D3-ST - Session Termination,0.000000
