sha256,rank,action,score
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,1,D3-PT - Process Termination,1.736483
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,2,D3-OTF - Outbound Traffic Filtering,1.272604
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,3,D3-FEV - File Eviction,1.032386
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,4,D3-NI - Network Isolation,0.919067
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,5,D3-CQ - Content Quarantine,0.846463
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,6,D3-PSA - Process Spawn Analysis,0.828295
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,7,D3-PCSV - Process Code Segment Verification,0.817417
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,8,D3-EAL - Executable Allowlisting,0.600000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,9,D3-EDL - Executable Denylisting,0.600000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,10,D3-FA - File Analysis,0.600000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,11,D3-FIM - File Integrity Monitoring,0.600000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,12,D3-PLA - Process Lineage Analysis,0.600000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,13,D3-RC - Restore Configuration,0.600000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,14,D3-RF - Restore File,0.600000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,15,D3-RTSD - Remote Terminal Session Detection,0.600000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,16,D3-SCA - System Call Analysis,0.600000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,17,D3-SJA - Scheduled Job Analysis,0.600000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,18,D3-PA - Process Analysis,0.475802
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,19,D3-CAA - Connection Attempt Analysis,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,20,D3-CCSA - Credential Compromise Scope Analysis,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,21,D3-CE - Credential Eviction,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,22,D3-CR - Credential Revocation,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,23,D3-CRO - Credential Rotation,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,24,D3-DNSDL - DNS Denylisting,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,25,D3-DNSTA - DNS Traffic Analysis,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,26,D3-EI - Execution Isolation,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,27,D3-FAPA - File Access Pattern Analysis,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,28,D3-FCA - File Creation Analysis,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,29,D3-FCOA - File Content Analysis,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,30,D3-FHRA - File Hash Reputation Analysis,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,31,D3-FRDDL - Forward Resolution Domain Denylisting,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,32,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,33,D3-ITF - Inbound Traffic Filtering,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,34,D3-NTA - Network Traffic Analysis,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,35,D3-PSMD - Process Self,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,36,D3-RKD - Registry Key Deletion,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,37,D3-RUAA - Restore User Account Access,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,38,D3-SEA - Script Execution Analysis,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,39,D3-SICA - System Init Config Analysis,0.000000
65fc6dce29c76aa98c946748b40ef8dae7278002fb6edea0c82c4fc94e03b41a,40,D3-ST - Session Termination,0.000000
