sha256,rank,action,score
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,1,D3-FEV - File Eviction,1.163243
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,2,D3-PT - Process Termination,0.952944
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,3,D3-PCSV - Process Code Segment Verification,0.802917
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,4,D3-CQ - Content Quarantine,0.786784
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,5,D3-PSA - Process Spawn Analysis,0.786660
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,6,D3-OTF - Outbound Traffic Filtering,0.785543
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,7,D3-EAL - Executable Allowlisting,0.600000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,8,D3-EDL - Executable Denylisting,0.600000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,9,D3-FA - File Analysis,0.600000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,10,D3-FIM - File Integrity Monitoring,0.600000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,11,D3-RC - Restore Configuration,0.600000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,12,D3-RF - Restore File,0.600000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,13,D3-RTSD - Remote Terminal Session Detection,0.600000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,14,D3-SCA - System Call Analysis,0.600000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,15,D3-NI - Network Isolation,0.580617
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,16,D3-RKD - Registry Key Deletion,0.186660
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,17,D3-CAA - Connection Attempt Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,18,D3-CCSA - Credential Compromise Scope Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,19,D3-CE - Credential Eviction,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,20,D3-CR - Credential Revocation,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,21,D3-CRO - Credential Rotation,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,22,D3-DNSDL - DNS Denylisting,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,23,D3-DNSTA - DNS Traffic Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,24,D3-EI - Execution Isolation,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,25,D3-FAPA - File Access Pattern Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,26,D3-FCA - File Creation Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,27,D3-FCOA - File Content Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,28,D3-FHRA - File Hash Reputation Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,29,D3-FRDDL - Forward Resolution Domain Denylisting,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,30,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,31,D3-ITF - Inbound Traffic Filtering,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,32,D3-NTA - Network Traffic Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,33,D3-PA - Process Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,34,D3-PLA - Process Lineage Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,35,D3-PSMD - Process Self,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,36,D3-RUAA - Restore User Account Access,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,37,D3-SEA - Script Execution Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,38,D3-SICA - System Init Config Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,39,D3-SJA - Scheduled Job Analysis,0.000000
aa4f7751fc54cee2396f8083e33e4471a837e9af6f24e7ac07e0eeaf502cd424,40,D3-ST - Session Termination,0.000000
