sha256,rank,action,score
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,1,D3-PT - Process Termination,1.489760
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,2,D3-FEV - File Eviction,1.466942
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,3,D3-OTF - Outbound Traffic Filtering,1.267894
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,4,D3-PSA - Process Spawn Analysis,1.027809
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,5,D3-PLA - Process Lineage Analysis,0.823891
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,6,D3-SICA - System Init Config Analysis,0.801073
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,7,D3-SJA - Scheduled Job Analysis,0.799049
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,8,D3-CQ - Content Quarantine,0.600000
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,9,D3-EAL - Executable Allowlisting,0.600000
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,10,D3-EDL - Executable Denylisting,0.600000
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,11,D3-FA - File Analysis,0.600000
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,12,D3-FIM - File Integrity Monitoring,0.600000
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,13,D3-PCSV - Process Code Segment Verification,0.600000
516dde3ce16ca9d1b0e2bf90b4eb57c6d00d3870f6cdb811d2ce88d350c46219,14,D3-RC - Restore Configuration,0.600000
