hash,T1001,T1003,T1005,T1006,T1007,T1010,T1012,T1014,T1016,T1018,T1020,T1021,T1021.001,T1022,T1027,T1027.002,T1027.004,T1027.005,T1027.009,T1031,T1032,T1033,T1036,T1036.005,T1036.007,T1037.005,T1038,T1039,T1041,T1045,T1046,T1047,T1048,T1049,T1050,T1053,T1053.002,T1053.005,T1055,T1055.002,T1055.003,T1055.004,T1055.011,T1055.012,T1056,T1056.001,T1056.004,T1057,T1058,T1059,T1059.001,T1059.003,T1060,T1063,T1064,T1065,T1067,T1069,T1070,T1070.001,T1070.004,T1070.006,T1071,T1071.001,T1074,T1079,T1080,T1081,T1082,T1083,T1086,T1087,T1087.001,T1088,T1089,T1090,T1090.003,T1091,T1093,T1095,T1096,T1098,T1102,T1105,T1106,T1107,T1112,T1113,T1114,T1115,T1116,T1118,T1119,T1120,T1123,T1124,T1125,T1127,T1129,T1132,T1133,T1134,T1134.001,T1134.002,T1135,T1136,T1136.001,T1140,T1143,T1158,T1170,T1176,T1179,T1185,T1188,T1198,T1201,T1202,T1203,T1204.002,T1213,T1214,T1217,T1218,T1218.002,T1218.004,T1218.009,T1218.010,T1218.011,T1219,T1222,T1222.001,T1485,T1486,T1489,T1490,T1491,T1495,T1496,T1497,T1497.001,T1497.002,T1497.003,T1499,T1499.001,T1518,T1518.001,T1529,T1539,T1542,T1542.001,T1542.003,T1543,T1543.002,T1543.003,T1546.001,T1547,T1547.001,T1547.004,T1547.008,T1547.009,T1548,T1548.002,T1550.004,T1552,T1552.001,T1552.002,T1552.004,T1553.004,T1553.005,T1555,T1555.003,T1555.004,T1559.001,T1560,T1560.002,T1562,T1562.001,T1562.004,T1562.006,T1562.009,T1564,T1564.001,T1564.002,T1564.003,T1564.004,T1565,T1566,T1566.002,T1568,T1569.002,T1571,T1573,T1574.001,T1574.002,T1574.008,T1574.010,T1592,T1592.003,T1592.004,T1614,T1614.001,T1620,T1622,T1652
eb84360ca4e33b8bb60df47ab5ce962501ef3420bc7aab90655fd507d2ffcedd,0.0,0.0,0.0,0.0,0.0,0.0,0.2570346038538864,0.0,0.0,0.36874119808916084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2554657702103452,0.0,0.0,0.0,0.0,0.0,0.0,0.40732708313745053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21668778401490493,0.0,0.0,0.0,0.0,0.0,0.39771804171130015,0.0,0.0,0.19682098979317017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24287526241878923,0.0,0.0,0.0,0.0,0.0,0.17135571037187722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33942355305751665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21742006510887135,0.0,0.0,0.0,0.0,0.0,0.0,0.2684814420508642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eb3414abcb87814b1f26bed72e45682051e7b4cd712d30038ef5d45ea8ec3187,0.0,0.0,0.0,0.0,0.0,0.13409640360340885,0.0994637170825999,0.0,0.0,0.1426903990883976,0.0,0.0,0.0,0.0,0.07476875285339922,0.08403962372798267,0.0,0.0,0.23218600442385856,0.0,0.0,0.0,0.09885663140879879,0.0,0.0,0.0,0.0,0.0,0.0,0.1576218343748561,0.0,0.1589139588543273,0.0,0.0,0.0,0.1903167844010283,0.0,0.0,0.08385085946157574,0.0,0.0,0.0,0.0,0.0,0.15390345963653138,0.0,0.0,0.07616308057818404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29034412171611473,0.0,0.0,0.1498362351017682,0.0,0.0,0.0,0.09398452980796736,0.0,0.0,0.0,0.0,0.0,0.06630887686470789,0.0955652989439383,0.2963896145991457,0.0,0.0,0.0,0.2416807235332984,0.0,0.0,0.0,0.0,0.13134545989642327,0.0,0.0,0.0,0.0,0.11688170360136768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09431980087827804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16158420648041605,0.17198607113542927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3486393662320586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31931250156048,0.08413422753133422,0.0,0.0,0.0,0.0,0.0,0.0,0.10389325714780343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1205742401512187,0.0,0.0,0.0,0.17239283709069683,0.0,0.0,0.14048471531861034,0.0,0.0,0.0,0.0,0.0,0.0,0.20379566263739787,0.1865902142192214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4169a35ad389cc7a7313bff271319fe5db7ff5894bd3a006cccfa34a308b1c7,0.0,0.0,0.0,0.0,0.0,0.20925910046973797,0.0,0.0,0.0,0.2226701369800715,0.0,0.0,0.0,0.0,0.11667756587730545,0.1311448748256053,0.0,0.0,0.0,0.0,0.0,0.0,0.15426699902597393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308503058474098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11885343157994888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14666402406922247,0.0,0.0,0.0,0.0,0.0,0.103475824503877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20496621870633733,0.0,0.0,0.49829111780585633,0.0,0.0,0.0,0.18602125609489287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19201681393152398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1312925052337176,0.0,0.0,0.0,0.0,0.0,0.0,0.16212671594026146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2126997012491354,0.18951782231286463,0.0,0.0,0.0,0.28419077740288917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881575967427719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31802565838575525,0.29117634280072074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ea6708c3be6f8f4ad01b29bf906dcee23b87183c26a497d867026e302d595be2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3990637832873512,0.44854526671979267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7997219770468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e222690e07d25744be76a045355534b3a6c8e8a606fdfec66885f926f1ebaadd,0.0,0.16858448208570118,0.1491245228737478,0.0,0.0,0.13842302949776475,0.10267291794343139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771811696930108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204624462577272,0.0,0.0,0.0,0.0,0.0,0.0,0.16270750924604105,0.40310836160945895,0.16404132417418485,0.0,0.0,0.0,0.19645736315924273,0.0,0.0,0.08655631083880587,0.0,0.0,0.0,0.0,0.0,0.15886916099615714,0.0,0.0,0.07862048545831841,0.0,0.0,0.0,0.0,0.0,0.19477959009405715,0.23745034886121516,0.0,0.0,0.0,0.15467070729702123,0.0,0.0,0.18556315455302821,0.0970169444694272,0.0,0.0,0.0,0.0,0.0,0.06844833546284444,0.0986487171856054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1355833264806357,0.2968114021538048,0.0,0.0,0.15267294240642967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09736303307440292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1775352086875729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27958604545235033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08684882179081403,0.0,0.0,0.0,0.0,0.0,0.0,0.1072453772982743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12446457289402231,0.0,0.0,0.0,0.0,0.17427415340739005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21037113794792267,0.1926105550395607,0.0,0.19533384681240534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e24033a0af118f6a215d79fc956b3e5faddada5590c898dd04e4a7a8ddfa3e99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3990637832873512,0.44854526671979267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7997219770468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e6986e80395ec6fb4fc2450dd4de5ea81ba8d489a1464a1108a98f6541967af6,0.0,0.0,0.0,0.0,0.0,0.1565528250509907,0.1161203841484505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08728988377165851,0.0,0.4273115535323616,0.0,0.0,0.0,0.0,0.19984739398177723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18552644612498317,0.0,0.0,0.0,0.0,0.0,0.0,0.09789292314271708,0.0,0.0,0.0,0.0,0.0,0.17967686488057022,0.3029430327309116,0.0,0.08891771224801025,0.0,0.17109843429422444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17492852358338654,0.0,0.0,0.20986707324679146,0.10972362611634053,0.0,0.0,0.0,0.0,0.0,0.07741327671866369,0.1115691183692243,0.0,0.22283216222740426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1364552695214975,0.0,0.0,0.0,0.0,0.2685501325786747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101150432744788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886438661169931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3727860915736091,0.09822374537700414,0.0,0.0,0.0,0.0,0.0,0.0,0.12129171605780627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14076617580197376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22413812813553563,0.0,0.0
e248b01e3ccde76b4d8e8077d4fcb4d0b70e5200bf4e738b45a0bd28fbc2cae6,0.0,0.0,0.0,0.0,0.0,0.11803145974235549,0.08754781935375848,0.22690312599540505,0.0,0.12559588208967223,0.0,0.0,0.0,0.0,0.06581134769655952,0.07397155477896748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13987583583886698,0.0,0.0,0.0,0.0,0.0,0.0,0.07380540474576376,0.0,0.0,0.0,0.0,0.0,0.1354656017026597,0.22840091426238623,0.0,0.06703863293533684,0.0,0.12899797849576405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13188563657281324,0.0,0.0,0.1582272117996371,0.0827250466704635,0.0,0.0,0.0,0.0,0.0,0.058364977135140855,0.084116437368652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1156100830858655,0.0,0.0,0.0,0.0,0.10287910579648131,0.0,0.10492427975987581,0.0,0.0,0.20247072610756114,0.0,0.0,0.0,0.1715311403748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1793806463400276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2734500192450441,0.0,0.0,0.0,0.0,0.24420517355892496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07405482490931181,0.1492828819547062,0.0,0.0,0.0,0.0,0.0,0.09144669408741263,0.0,0.0,0.2402650033145681,0.0,0.23152934404687062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10612927110605891,0.0,0.3805783172686016,0.0,0.0,0.0,0.0,0.12365444243818115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16423643562483772,0.0,0.1665585499754588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16898673300299524,0.22544637823015817,0.0
e54c15ea5da3277ce9ce7c4242db9b7e1248acc7fed2b84be6dd4d9abaa2e92d,0.0,0.2447231141121591,0.2164743585925148,0.0,0.0,0.20093969755953858,0.0,0.0,0.0,0.21381755861455184,0.0,0.0,0.0,0.0,0.11203887786356714,0.1259310176942656,0.0,0.0,0.0,0.0,0.0,0.0,0.14813388788402856,0.0,0.0,0.0,0.0,0.0,0.0,0.2361918953601089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564815973847704,0.0,0.0,0.0,0.0,0.0,0.23062001516605266,0.0,0.0,0.11412823882917336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14083318036434142,0.0,0.0,0.0,0.0,0.0,0.09936199110986732,0.1432019185523757,0.0,0.0,0.0,0.0,0.3621517817612591,0.0,0.0,0.0,0.0,0.19681748561625761,0.0,0.0,0.0,0.22162536814850034,0.1751439527145187,0.0,0.0,0.0,0.3400484227697761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14133557465425792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577163010323114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12607277883865592,0.0,0.0,0.0,0.0,0.0,0.0,0.15568113020761354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180677115108262,0.0,0.0,0.0,0.0,0.0,0.0,0.21051240338515562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c2bd6f198033a90b270b4434a2fddd3b7a3a8b29416a75872e39a2181b16b48,0.0,0.0,0.0,0.0,0.0,0.0,0.31190132531271075,0.0,0.0,0.44745285909746624,0.0,0.0,0.0,0.0,0.2344621113203239,0.26353398795433564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26294205527183684,0.0,0.0,0.0,0.0,0.0,0.4826151127147345,0.0,0.0,0.23883448627308665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20793337692099784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638306494155242,0.0,0.0,0.0,0.0,0.0,0.0,0.32579161070909696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e7fd6d23b75d0d2732db9a9e937bb7e7ed595ee3e52240f7b6dc3c03a9314270,0.0,0.0,0.0,0.0,0.0,0.0,0.2652486246695707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19939239598449143,0.2241158410868928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22361244684907622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20311077211385614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3995814398672139,0.0,0.0,0.47939001365146894,0.0,0.0,0.0,0.0,0.0,0.0,0.17683170212854005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31169869816500934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22436812935304187,0.0,0.0,0.0,0.0,0.0,0.0,0.27706126795976943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32154590949109246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e7f78e22526692e61b0df20f2f6a7d22918d6b8ed0d8489db583a0e60952ff67,0.0,0.0,0.18909798405318523,0.0,0.0,0.0,0.1301948292997951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09786990975435629,0.1100051836650876,0.0,0.0,0.0,0.0,0.0,0.22407002470990003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20632194756317818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3396614360450304,0.09969504021841863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12302274813445939,0.0,0.0,0.0,0.0,0.27940086456144314,0.08679620225023783,0.1250919244517813,0.0,0.0,0.3419534105098185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19359757249963525,0.15299441741164757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2623925277950894,0.0,0.0,0.3098942646013588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101290170225142,0.0,0.0,0.0,0.0,0.0,0.0,0.13599295578834017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837344193251978,0.15782782983471103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352676622512858,0.0
e5fe74a699fdee524980b0ccdfe82a6a98abd5c011ba909822455b831720b686,0.0,0.19665707308819813,0.1739566526598635,0.0,0.0,0.0,0.11976995319127612,0.0,0.20612843471130882,0.1718216744852742,0.0,0.0,0.0,0.0,0.09003333368272345,0.10119691979492468,0.0,0.0,0.0,0.0,0.0,0.0,0.11903892659316626,0.0,0.0,0.0,0.0,0.0,0.0,0.18980147011117643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10096961794039043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09171232348150697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1804263845236411,0.0,0.0,0.21646302433020106,0.11317215026718071,0.231865584014695,0.0,0.0,0.0,0.257028859364838,0.07984631291887934,0.1150756448376101,0.0,0.0,0.0,0.0,0.2910215885133122,0.0,0.0,0.0,0.0,0.15816058403103114,0.0,0.0,0.0,0.17809595297240036,0.14074394743991903,0.0,0.0,0.0,0.27325954792939505,0.0,0.0,0.0,0.241382403132103,0.0,0.0,0.0,0.0,0.0,0.11357586934761839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20709826953617216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3167441394153934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10131083764790139,0.0,0.0,0.0,0.0,0.0,0.0,0.125103815848226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14519034199166758,0.0,0.0,0.0,0.0,0.0,0.0,0.16916568444578278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
