sha256,rank,action,score
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,1,D3-FEV - File Eviction,1.625207
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,2,D3-PT - Process Termination,1.291348
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,3,D3-RKD - Registry Key Deletion,1.025207
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,4,D3-PSA - Process Spawn Analysis,0.866142
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,5,D3-SICA - System Init Config Analysis,0.866142
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,6,D3-CQ - Content Quarantine,0.600000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,7,D3-EAL - Executable Allowlisting,0.600000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,8,D3-EDL - Executable Denylisting,0.600000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,9,D3-FA - File Analysis,0.600000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,10,D3-FIM - File Integrity Monitoring,0.600000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,11,D3-PCSV - Process Code Segment Verification,0.600000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,12,D3-RC - Restore Configuration,0.600000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,13,D3-RF - Restore File,0.600000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,14,D3-SCA - System Call Analysis,0.600000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,15,D3-FRDDL - Forward Resolution Domain Denylisting,0.489571
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,16,D3-OTF - Outbound Traffic Filtering,0.274879
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,17,D3-FAPA - File Access Pattern Analysis,0.260756
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,18,D3-NI - Network Isolation,0.260756
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,19,D3-CAA - Connection Attempt Analysis,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,20,D3-CCSA - Credential Compromise Scope Analysis,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,21,D3-CE - Credential Eviction,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,22,D3-CR - Credential Revocation,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,23,D3-CRO - Credential Rotation,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,24,D3-DNSDL - DNS Denylisting,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,25,D3-DNSTA - DNS Traffic Analysis,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,26,D3-EI - Execution Isolation,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,27,D3-FCA - File Creation Analysis,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,28,D3-FCOA - File Content Analysis,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,29,D3-FHRA - File Hash Reputation Analysis,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,30,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,31,D3-ITF - Inbound Traffic Filtering,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,32,D3-NTA - Network Traffic Analysis,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,33,D3-PA - Process Analysis,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,34,D3-PLA - Process Lineage Analysis,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,35,D3-PSMD - Process Self,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,36,D3-RTSD - Remote Terminal Session Detection,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,37,D3-RUAA - Restore User Account Access,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,38,D3-SEA - Script Execution Analysis,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,39,D3-SJA - Scheduled Job Analysis,0.000000
1d448335a3b897166b49488a43f72689a054cd464ad5b5b148d57454d0515f50,40,D3-ST - Session Termination,0.000000
