sha256,rank,action,score
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,1,D3-FEV - File Eviction,1.314550
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,2,D3-PT - Process Termination,1.154259
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,3,D3-OTF - Outbound Traffic Filtering,1.037937
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,4,D3-PSA - Process Spawn Analysis,0.807833
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,5,D3-CQ - Content Quarantine,0.600000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,6,D3-DNSDL - DNS Denylisting,0.600000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,7,D3-DNSTA - DNS Traffic Analysis,0.600000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,8,D3-EAL - Executable Allowlisting,0.600000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,9,D3-EDL - Executable Denylisting,0.600000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,10,D3-FA - File Analysis,0.600000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,11,D3-FIM - File Integrity Monitoring,0.600000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,12,D3-FRDDL - Forward Resolution Domain Denylisting,0.600000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,13,D3-RC - Restore Configuration,0.600000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,14,D3-RF - Restore File,0.600000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,15,D3-RTSD - Remote Terminal Session Detection,0.600000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,16,D3-SCA - System Call Analysis,0.600000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,17,D3-NI - Network Isolation,0.207960
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,18,D3-CAA - Connection Attempt Analysis,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,19,D3-CCSA - Credential Compromise Scope Analysis,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,20,D3-CE - Credential Eviction,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,21,D3-CR - Credential Revocation,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,22,D3-CRO - Credential Rotation,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,23,D3-EI - Execution Isolation,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,24,D3-FAPA - File Access Pattern Analysis,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,25,D3-FCA - File Creation Analysis,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,26,D3-FCOA - File Content Analysis,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,27,D3-FHRA - File Hash Reputation Analysis,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,28,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,29,D3-ITF - Inbound Traffic Filtering,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,30,D3-NTA - Network Traffic Analysis,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,31,D3-PA - Process Analysis,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,32,D3-PCSV - Process Code Segment Verification,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,33,D3-PLA - Process Lineage Analysis,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,34,D3-PSMD - Process Self,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,35,D3-RKD - Registry Key Deletion,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,36,D3-RUAA - Restore User Account Access,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,37,D3-SEA - Script Execution Analysis,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,38,D3-SICA - System Init Config Analysis,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,39,D3-SJA - Scheduled Job Analysis,0.000000
238057ab39a12934ed501e0c9b1a895a7e80c40db43f5f5787edc088997d773d,40,D3-ST - Session Termination,0.000000
