hash,T1001,T1003,T1005,T1006,T1007,T1010,T1012,T1014,T1016,T1018,T1020,T1021,T1021.001,T1022,T1027,T1027.002,T1027.004,T1027.005,T1027.009,T1031,T1032,T1033,T1036,T1036.005,T1036.007,T1037.005,T1038,T1039,T1041,T1045,T1046,T1047,T1048,T1049,T1050,T1053,T1053.002,T1053.005,T1055,T1055.002,T1055.003,T1055.004,T1055.011,T1055.012,T1056,T1056.001,T1056.004,T1057,T1058,T1059,T1059.001,T1059.003,T1060,T1063,T1064,T1065,T1067,T1069,T1070,T1070.001,T1070.004,T1070.006,T1071,T1071.001,T1074,T1079,T1080,T1081,T1082,T1083,T1086,T1087,T1087.001,T1088,T1089,T1090,T1090.003,T1091,T1093,T1095,T1096,T1098,T1102,T1105,T1106,T1107,T1112,T1113,T1114,T1115,T1116,T1118,T1119,T1120,T1123,T1124,T1125,T1127,T1129,T1132,T1133,T1134,T1134.001,T1134.002,T1135,T1136,T1136.001,T1140,T1143,T1158,T1170,T1176,T1179,T1185,T1188,T1198,T1201,T1202,T1203,T1204.002,T1213,T1214,T1217,T1218,T1218.002,T1218.004,T1218.010,T1218.011,T1219,T1222,T1222.001,T1485,T1486,T1489,T1490,T1491,T1495,T1496,T1497,T1497.001,T1497.002,T1497.003,T1499,T1499.001,T1518,T1518.001,T1529,T1539,T1542,T1542.001,T1542.003,T1543,T1543.002,T1543.003,T1546.001,T1547,T1547.001,T1547.004,T1547.008,T1547.009,T1548,T1548.002,T1550.004,T1552,T1552.001,T1552.002,T1552.004,T1553.004,T1553.005,T1555,T1555.003,T1555.004,T1559.001,T1560,T1560.002,T1562,T1562.001,T1562.004,T1562.006,T1562.009,T1564,T1564.001,T1564.002,T1564.003,T1564.004,T1565,T1566,T1566.002,T1568,T1569.002,T1571,T1573,T1574.001,T1574.002,T1574.008,T1574.010,T1592,T1592.003,T1592.004,T1614,T1614.001,T1620,T1622,T1652
21b63a545df6a8ccbf3a70596ce720392245a6865d45a6094df56635f069dd59,0.0,0.0,0.0,0.0,0.0,0.0,0.29607625160857465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2225661048229117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24960104942512562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22671663667891873,0.0,0.0,0.0,0.0,0.0,0.5600985700883144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19738337040202714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807642215232778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504445585798255,0.5048568478887789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25abc25a488468887ae9b909116f16841a6be0948c5d2b9240f64be0761653de,0.0,0.0,0.12653055621381296,0.0,0.2160006134412697,0.0,0.08696180893061145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653708326043937,0.0,0.0,0.0,0.0,0.0,0.0,0.14966442815506176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375311567487568,0.0,0.13865486046124684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13455884862575127,0.22840298119253016,0.0,0.0,0.0,0.1281345171266355,0.0,0.0,0.0,0.16450892150148416,0.0,0.25139303488722314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18662188605886598,0.05797430509784284,0.08355339525726777,0.0,0.1673643240271244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10219047381494473,0.0,0.1043700987736941,0.2113031115121206,0.0,0.20205021878800764,0.0,0.0,0.175261406229845,0.0,0.0,0.0,0.29303310969131685,0.0,0.08246444776981919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07355913124610554,0.14828364147711764,0.29859741788848154,0.0,0.0,0.0,0.0,0.09083458614122811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18523201421282026,0.0,0.0,0.0,0.3414243309996069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12282674858273049,0.0,0.0,0.0,0.0,0.0,0.21724330800104316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160006134412697,0.0,0.0,0.0
31f983668db02626b9c65b0f2fc7d14b59400c485d4ffc88418f3f76bf62ef85,0.0,0.0,0.17825747459531788,0.0,0.0,0.0,0.122512639713814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09209506289185491,0.10339794658034775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1937552273047691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18956781079779675,0.0,0.0,0.09381250092051499,0.0,0.18051715028334853,0.0,0.0,0.0,0.23176176389915085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11576374960402537,0.2378804571374675,0.0,0.0,0.0,0.26291472280303607,0.0816747632144824,0.11771083347849084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14703760725768128,0.0,0.0,0.0,0.0,0.0,0.2469099686542414,0.0,0.0,0.0,0.0,0.0,0.11617671369835264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21184074139629433,0.0,0.0,0.0,0.36507256247166353,0.30430375883289507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3239974601283111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17070513718067737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2219900799109937,0.0,0.23578448266688953,0.0,0.0
34a51dc07bde9cbe8888d913bada3b4f66240ea94e035f49c9c1e4aa087d489b,0.0,0.0,0.0,0.0,0.0,0.1469404663962308,0.10899058128989558,0.0,0.0,0.1563576145884083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1083253475501852,0.0,0.0,0.0,0.0,0.0,0.0,0.1723699277171114,0.0,0.1737782829747582,0.0,0.0,0.29678951591873326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16864468793561677,0.2862609919761695,0.0,0.08345815608471377,0.0,0.0,0.0,0.0,0.24439419733989542,0.0,0.0,0.0,0.0,0.0,0.16418789525500307,0.0,0.0,0.19698121457757958,0.10298658482189237,0.2116249340597245,0.0,0.0,0.0,0.0,0.07266009401360805,0.10471876367130659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14415309876070403,0.0,0.0,0.0,0.0,0.12807690272712416,0.0,0.1308086604282273,0.26482946060201884,0.0,0.0,0.0,0.0,0.21965783345097012,0.0,0.0,0.0,0.0,0.0,0.10335396892852595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34042511591090824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09219279787624805,0.0,0.0,0.0,0.0,0.0,0.0,0.11384439291803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14935643531740564,0.13307826105788664,0.0,0.0,0.0,0.19955703376029252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13212311894351822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22331568120225784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35c2ee1406834ee537a4c945e4755f53272d46241402e96c77d0deb505c9e52b,0.0,0.178712096614888,0.15836496554656843,0.0,0.0,0.14673871233744007,0.10884093366263203,0.0,0.0,0.15614293047762715,0.0,0.0,0.0,0.0,0.08181778348979671,0.09185933035883362,0.0,0.19138118243111263,0.0,0.0,0.0,0.0,0.10817661331056988,0.0,0.0,0.0,0.0,0.0,0.0,0.17213325817751288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09175613077714558,0.0,0.0,0.0,0.0,0.0,0.16841313327188814,0.2858679462861626,0.0,0.08334356531103353,0.0,0.1603724744226691,0.0,0.0,0.24405863612610929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10284518087784347,0.21133436611452186,0.0,0.0,0.0,0.0,0.0725603293317686,0.10457498138913211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14395517184870005,0.0,0.0,0.0,0.16214309775617414,0.0,0.0,0.13062905586582443,0.26446584110444804,0.0,0.25288497019620587,0.0,0.0,0.2193562360725842,0.0,0.0,0.0,0.0,0.0,0.10321206055410151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18820053290188846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09206621415415309,0.0,0.0,0.0,0.0,0.0,0.0,0.1136880808489011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13289554025970407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1537292997798241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20766123681602738,0.0,0.0,0.0,0.0,0.0,0.19721726360476494,0.2703452093252559,0.0,0.0,0.0
36b8623b6b1120313cd6a82751d5eb175d274d2952a8b3d3d6f69874fb4e88b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279199508810395,0.0,0.0,0.0,0.0,0.1462985541031562,0.16425386559216004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30113988473828557,0.0,0.0,0.0,0.0,0.28676236540809996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18389768846258747,0.3778874332218654,0.0,0.0,0.0,0.0,0.12974528047206765,0.0,0.0,0.0,0.0,0.0,0.4728919375832377,0.0,0.0,0.0,0.0,0.25740655147132635,0.0,0.0,0.0,0.2899284207875567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18455370679841882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24076421230125075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20328590115168713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38e52dbc0dbbc8d65987b05460d1a109a772aeb1fead029581115e4e4e15c240,0.0,0.22022999384734557,0.19515587388084157,0.0,0.0,0.180828641862342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1008254633898145,0.11319983449884663,0.0,0.23584232644378497,0.0,0.0,0.0,0.0,0.1333079032425654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20753840398507353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2537322469567404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08941734322961058,0.1288695502103814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12718999939765704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400997795903213,0.0,0.18688759222060172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2455799159616446,0.0,0.0,0.3192526989010229,0.3073836954535722,0.0,0.0,0.0,0.0,0.3145968415246252,0.3877389689812895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27481790638581954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42baf0d9105229ca324cb979bcd9fa893bd2585cb91a98c7406ef610b1e35291,0.0,0.18693212007605534,0.16564910443183348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08558106595676997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1131522938392288,0.0,0.0,0.0,0.0,0.0,0.0,0.18005068205349942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09597653645745832,0.0,0.0,0.0,0.0,0.0,0.1761594466602136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21536896962437252,0.0,0.3291144237056878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24431844147426623,0.07589780687668526,0.10938500162140659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2766301850953338,0.0,0.0,0.0,0.0,0.22944572324790163,0.0,0.0,0.0,0.0,0.0,0.10795939201794971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19685698551567776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11891726627917937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2084492377120549,0.0,0.0,0.2709829973792648,0.26090853867878516,0.0,0.0,0.0,0.0,0.2670310865839304,0.3291144237056878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23326656364152343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44f53e578f99badd615955fdb2d5c5a70a69cfec2470d06e6be8d08c230b953f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20210134955465905,0.22690537243682138,0.0,0.0,0.0,0.0,0.0,0.0,0.2672113397333124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41600395494974335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25404195718889455,0.5220253932245629,0.0,0.0,0.0,0.0,0.17923414515268218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22741640429874255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49225692370467217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52b2b45ea5d9d4871a9447c0f379ac85704447de2007b54073af0c30f7fbf488,0.0,0.0,0.0,0.0,0.2643524436206268,0.0,0.10642824724536139,0.0,0.1835963387071344,0.0,0.0,0.0,0.0,0.0,0.08000412158637264,0.0,0.0,0.0,0.0,0.0,0.0,0.18316687473960233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16831756531279787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38168205745594397,0.08972216466735895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08149608126963306,0.0,0.15681748387156821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866852447419297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07095187821764933,0.10225685870593326,0.0,0.20482889991196426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15854885764405707,0.0,0.0,0.0,0.2586034038651411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009241498552714,0.0,0.0,0.0,0.0,0.0,0.2347301499485229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628665370463955,0.0,0.0,0.0,0.0,0.09002537439925197,0.0,0.0,0.0,0.0,0.0,0.17627144233911266,0.11116794729951496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22669628022720248,0.0,0.0,0.1299496332915198,0.0,0.0,0.3654385782524265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15032156905725452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928455314159785,0.0,0.0,0.0,0.0
