hash,B0001,B0001.002,B0001.009,B0001.019,B0001.025,B0001.031,B0001.032,B0001.033,B0001.034,B0001.036,B0002,B0002.008,B0003,B0003.002,B0003.003,B0007,B0007.008,B0009,B0009.005,B0009.008,B0009.012,B0009.024,B0013,B0013.001,B0013.009,B0018,B0022,B0023,B0025.007,B0028,B0028.001,B0029,B0030,B0030.001,B0030.002,B0030.003,B0032,B0032.017,B0032.020,B0033,B0043,B0046.001,B0046.002,B0047,C0001,C0001.001,C0001.003,C0001.004,C0001.005,C0001.006,C0001.007,C0001.008,C0001.009,C0001.010,C0001.011,C0001.012,C0002,C0002.003,C0002.004,C0002.006,C0002.008,C0002.009,C0002.012,C0002.013,C0002.014,C0002.017,C0003,C0003.001,C0003.002,C0003.003,C0003.004,C0004.001,C0004.002,C0005,C0005.001,C0007,C0008,C0011,C0011.001,C0011.002,C0014,C0014.002,C0015,C0016,C0016.002,C0017,C0017.003,C0018,C0019,C0021,C0021.003,C0021.004,C0024,C0025.001,C0025.003,C0026.001,C0026.002,C0027,C0027.001,C0027.003,C0027.004,C0027.009,C0027.011,C0028,C0028.002,C0029,C0029.001,C0029.002,C0029.003,C0029.004,C0030.001,C0030.005,C0031,C0031.001,C0031.010,C0032.001,C0032.002,C0032.005,C0033,C0034,C0034.001,C0035,C0036,C0036.001,C0036.002,C0036.003,C0036.004,C0036.005,C0036.006,C0036.007,C0038,C0039,C0040,C0041,C0042,C0043,C0045,C0046,C0047,C0048,C0049,C0050,C0051,C0052,C0053.001,C0054,C0055,C0057.001,C0058,C0059,C0060,C0061,C0063,C0065,E1010,E1014,E1027,E1027.M02,E1027.M03,E1027.M05,E1055,E1055.M04,E1059,E1082,E1083,E1083.M01,E1112,E1113.M01,E1203.M06,E1203.m01,E1203.m06,E1485,E1485.M04,E1486,E1510,E1564,F0001,F0001.002,F0001.008,F0001.010,F0001.011,F0002.001,F0002.002,F0004,F0004.003,F0004.005,F0004.008,F0005,F0005.002,F0005.004,F0007,F0007.001,F0011,F0012,F0013,F0015.006,OB0001,OB0002,OB0003,OB0004,OB0005,OB0006,OB0007,OB0008,OB0009,OB0012,OC0001,OC0002,OC0003,OC0005,OC0006,OC0008
245a20192e8a60b33f64b2b7d118c9d5db7cd4a91179df7689a37e8ce7d29d20,0.15670548205615198,0.0,0.15670548205615198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14478598281209445,0.15670548205615198,0.0,0.0,0.0,0.0,0.0,0.17583901161319282,0.18995913361000077,0.0,0.0,0.0,0.0,0.24673475422680796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15471028616717566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27609606920857704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17626014743529095,0.0,0.0,0.0,0.0,0.1814812674207396,0.0,0.0,0.30268501846979845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2860717488725295,0.0,0.0,0.0,0.24673475422680796,0.0,0.0,0.0,0.34729136726857324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15806176369289845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11741335435804943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226376455296317,0.0,0.2359554410115035,0.0,0.0,0.0,0.0,0.0,0.0,0.0935483555648401,0.11677619655165805,0.0,0.0,0.0,0.10383357703027002,0.15503962539837596,0.0,0.0,0.0,0.0,0.15670548205615198,0.0,0.0,0.0,0.17583901161319282
b3e1e9d97d74c416c2a30dd11858789af5554cf2de62f577c13944a19623777d,0.07558408828882461,0.0,0.07558408828882461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698349308796499,0.07558408828882461,0.12338471718452437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19630274130833167,0.0,0.0,0.0,0.21954887755111005,0.21954887755111005,0.0,0.2063204823196002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2390725733359535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07809226195925488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2771347932560242,0.10373301064350175,0.0,0.07462174121425419,0.0,0.0,0.0,0.26029199262749203,0.0,0.0,0.14873456661468604,0.0,0.0,0.0,0.11632720336520662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21954887755111005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08501593161097239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18823760579687576,0.0,0.0,0.0,0.0,0.0,0.0,0.12187402497488534,0.07623826649389612,0.0,0.0,0.0,0.0,0.19343681485496425,0.0,0.11421814851286308,0.0,0.0,0.2027060769225779,0.0,0.12442325771508758,0.0,0.0,0.0,0.0,0.0,0.0,0.18823760579687576,0.14873456661468604,0.15166798204716583,0.0,0.0,0.10918863692016101,0.0,0.0,0.0,0.0,0.0,0.0,0.18823760579687576,0.0,0.04512137720717121,0.0,0.1722173955634257,0.19075591969865294,0.0,0.05008226994118931,0.07478059210575713,0.16605210906773557,0.10569586984579944,0.0,0.13585089915005008,0.07558408828882461,0.0,0.16605210906773557,0.07156599208095277,0.08481280427463805
337ba1bd5050c38f5e07f494d4dc0125276b0e0dea09667d86e7d763249c8f30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09799950275537771,0.0,0.1731460284901611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24167302692870538,0.22041710231562686,0.0,0.0,0.26082231954509777,0.26082231954509777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26415422104086583,0.27145028185163705,0.0,0.2950858187643699,0.0,0.0,0.0,0.10958703251584063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14556874810831685,0.2157512202607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2350668251340725,0.0,0.0,0.0,0.0,0.0,0.0,0.20612832434405132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25468060153489896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20487467588654387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1670043104799623,0.17763227278650157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18597396533778782,0.0,0.0,0.1670043104799623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07947212927969041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15322463973156722,0.0,0.15970824966919114,0.0,0.0,0.0,0.0,0.0,0.0,0.06331892183814215,0.07904086413239987,0.0,0.0,0.0,0.07028055285907599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10042870451486913,0.0
340a639e1ec7cb2afa90a2aba177b368e13efc4dd1313e32af30b6ceb259f7d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21522688162803183,0.0,0.0,0.0,0.0,0.20127456534771984,0.0,0.30083863551745715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27775965093826877,0.282712319337104,0.0,0.0,0.0,0.0,0.0,0.3797462049795543,0.0,0.0,0.0,0.2256045844526576,0.0,0.0,0.0,0.0,0.0,0.0,0.25160317204210114,0.2579341106757517,0.0,0.21366733805664176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1890704027318642,0.0,0.23374985292979353,0.0,0.16307181514242067,0.0,0.23374985292979353,0.0,0.2295316434899953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18159478644418237,0.0,0.0,0.0,0.0,0.0,0.10446610486952142,0.16370779694959992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358a5079b824548ef87fcf89d3e4b5284e780edc4de8a450f3e51878d1290eca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15604820135480205,0.16857909322172915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1908597395225801,0.28287817430427614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21403196143583988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26388852162754417,0.0,0.0,0.0,0.0,0.29564595056912274,0.0,0.0,0.4039508862409043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15642193802996635,0.0,0.0,0.0,0.0,0.1610554171158198,0.0,0.0,0.0,0.37296159439590015,0.31386746614928024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24383628384260017,0.0,0.0,0.0,0.0,0.0,0.14027179578046478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10419839485285728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083019419249838,0.10363294962682709,0.0,0.0,0.0,0.09214703146450834,0.13758980137672505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13167521623553044,0.15604820135480205
422ba689937e3748a4b6bd3c5af2dce0211e8a48eb25767e6d1d2192d27f1f58,0.07240489571912695,0.21031428630316412,0.07240489571912695,0.0,0.0,0.21031428630316412,0.0,0.0,0.0,0.0,0.06689755744055322,0.07240489571912695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1140024197984024,0.0,0.0,0.0,0.1366037762446389,0.0,0.0,0.0,0.0,0.0,0.0,0.15046367939076907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23789616441997158,0.18032001875924014,0.0,0.21031428630316412,0.0,0.19764229939490266,0.19764229939490266,0.0,0.07480757142990634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16191119310978272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09936982754324401,0.14727860085462433,0.07148302656442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12756865195274183,0.0,0.111434287554948,0.0,0.0,0.15046367939076907,0.0,0.19099484336922556,0.0,0.0,0.14070970801098745,0.0,0.0,0.17385302671079744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16191119310978272,0.0,0.19764229939490266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15515053006954926,0.0,0.0,0.0,0.08385240943814057,0.14937341286761646,0.0,0.1398539279576365,0.0,0.0,0.0,0.0,0.0,0.0,0.15771866231300363,0.13217785921415134,0.0,0.0,0.0,0.1140024197984024,0.12125740272063695,0.16341296525241814,0.0,0.1604640431291593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12695170566005146,0.0,0.16659804378856288,0.0,0.0,0.0,0.0730315580999568,0.11444703044373601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827324081863567,0.0,0.054250186826783856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941799219053703,0.0,0.0,0.0,0.0,0.04322349697339225,0.05395579160893267,0.0,0.0,0.0,0.04797572630118138,0.07163519592300836,0.0,0.0,0.0,0.0,0.07240489571912695,0.0,0.0,0.06855580732622779,0.0
b50fb20396458aec55216cc9f5212162b3459bc769a38e050d4d8c22649888ae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16274466030896503,0.0,0.2875381078291375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18198770279045434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24174139456222202,0.35829119603006054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29498827118244997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43867252142884905,0.0,0.0,0.0,0.0,0.27733875188160534,0.0,0.28401756177299836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43867252142884905,0.0,0.0,0.0,0.0,0.0,0.0,0.11671268098091381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667787584834956,0.0
447c03cc63a420c07875132d35ef027adec98e7bd446cf4f7c9d45b6af40ea2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443482332929896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976939809112263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29541986129875825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23537392638844543,0.29381672959522503,0.0,0.0,0.0,0.26125223227074396,0.3900900786066304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4424227270031904
472e77c5448a96067bd1c51ccfff58f9f2a6a0fb06f0294e868d5f7c83f59ca3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23554987202316682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5052601508232215,0.0,0.0,0.0,0.0,0.0,0.0,0.44305881184046825,0.4326114662351581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39973838810376283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17081993600414128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360997153879806,0.1698929609057175,0.0,0.0,0.0,0.15106326772083933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21586466895625106,0.0
00515fe91a6b40d5c5ae851cb18d31c675ff38901edd352b3e6379087d5f2b26,0.11249681392357878,0.0,0.11249681392357878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10393996147064104,0.11249681392357878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2122437915947686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11622989522519094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11106448891670488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198205753335797,0.0,0.0,0.0,0.0,0.23377817721528601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25156438915503054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24505037719175474,0.0,0.0,0.0,0.0,0.24106022304190614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18839984969574972,0.2538977200659822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134704707536721,0.17781844943026415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16251269345525332,0.0,0.1693893218886595,0.1900709225277978,0.30170090468775973,0.0,0.0,0.0,0.0,0.0671571396912815,0.0,0.2563225771682235,0.0,0.24714637218390334,0.07454076552349496,0.0,0.0,0.0,0.0,0.0,0.11249681392357878,0.2373120493611332,0.24714637218390334,0.10651641471975813,0.0
d0f8a2be536ca434da7734bd318d2a88ea5005f47d518c30ff611185f42c3701,0.1441347727684013,0.0,0.1441347727684013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331714402001141,0.1441347727684013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22694201420346655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29318414807441856,0.14229962889013545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2218296919817011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2324071811119908,0.0,0.0,0.0,0.2564629283627008,0.0,0.0,0.0,0.21780783832465864,0.0,0.0,0.0,0.0,0.0,0.10799460828249217,0.0,0.41866784787381744,0.0,0.0,0.0,0.0,0.2836287828186198,0.0,0.0,0.0,0.0,0.0,0.0,0.2435253788345957,0.0,0.0,0.25271986191175083,0.0,0.0,0.08604402855137065,0.10740856244391118,0.0,0.0,0.0,0.09550418297188554,0.0,0.0,0.20155631334161758,0.2564629283627008,0.0,0.1441347727684013,0.0,0.0,0.0,0.0
546a439160f37f428820c787aa818b08ec334c8b27b631909a6eb729947ae102,0.21987427696028244,0.0,0.21987427696028244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20314996557290751,0.21987427696028244,0.0,0.0,0.0,0.0,0.0,0.246720631802834,0.26653264842090385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21707480723065553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24731152966531417,0.0,0.0,0.0,0.0,0.2546373102740107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22177728277935957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647432882131519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317629981899892,0.0,0.3310703065809699,0.0,0.0,0.0,0.0,0.0,0.0,0.13125818427508637,0.16384928878089397,0.0,0.0,0.0,0.14568943201074272,0.21753690481897647,0.0,0.0,0.0,0.0,0.21987427696028244,0.0,0.0,0.0,0.246720631802834
