hash,T1001,T1003,T1005,T1006,T1007,T1010,T1012,T1014,T1016,T1018,T1020,T1021,T1021.001,T1022,T1027,T1027.002,T1027.004,T1027.005,T1027.009,T1031,T1032,T1033,T1036,T1036.007,T1037.005,T1038,T1041,T1045,T1046,T1047,T1048,T1049,T1050,T1053,T1053.002,T1053.005,T1055,T1055.002,T1055.003,T1055.004,T1055.011,T1055.012,T1056,T1056.001,T1056.004,T1057,T1059,T1059.001,T1059.003,T1060,T1063,T1064,T1065,T1067,T1069,T1070,T1070.001,T1070.004,T1070.006,T1071,T1071.001,T1074,T1079,T1080,T1081,T1082,T1083,T1086,T1087,T1087.001,T1088,T1089,T1090,T1090.003,T1091,T1095,T1096,T1102,T1105,T1106,T1107,T1112,T1113,T1114,T1115,T1116,T1118,T1119,T1120,T1123,T1124,T1125,T1127,T1129,T1132,T1134,T1134.001,T1135,T1140,T1143,T1158,T1170,T1176,T1179,T1185,T1188,T1198,T1202,T1203,T1204.002,T1213,T1214,T1217,T1218,T1218.004,T1218.011,T1219,T1222,T1222.001,T1485,T1486,T1489,T1490,T1491,T1495,T1496,T1497,T1497.001,T1497.002,T1497.003,T1499,T1518,T1518.001,T1529,T1539,T1542,T1542.001,T1542.003,T1543,T1543.002,T1543.003,T1547,T1547.001,T1547.004,T1547.008,T1547.009,T1548,T1548.002,T1550.004,T1552,T1552.001,T1552.002,T1553.004,T1553.005,T1555,T1555.003,T1555.004,T1559.001,T1560,T1560.002,T1562,T1562.001,T1562.006,T1564,T1564.001,T1564.002,T1564.003,T1564.004,T1565,T1566,T1566.002,T1569.002,T1571,T1573,T1574.001,T1574.002,T1574.010,T1592,T1592.004,T1614,T1614.001,T1620,T1622
784560f38065089f1c61869f7ebdc58b0115d500e5113e6c09d1b4d885ccb340,0.0,0.0,0.0,0.0,0.0,0.0,0.24003866571850657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18195579712276824,0.19669817535747647,0.0,0.5030942380357234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842068077553444,0.0,0.0,0.0,0.0,0.0,0.3556649243964895,0.0,0.0,0.20353908373657942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20993485086988475,0.0,0.0,0.0,0.0,0.0,0.15700954517507465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24288128067588602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18914672975982705,0.0,0.0,0.0,0.0,0.0,0.23137537652744178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4456396432224521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778782d68c349fbb021a749f1370c2446c19cd3a64e7891c84c55ddf834f2e02,0.0,0.232589043404968,0.2178584213373361,0.0,0.0,0.0,0.1381434674013997,0.0,0.2714337772479739,0.1859237809672953,0.0,0.0,0.0,0.0,0.10471648245954605,0.11320079577210962,0.0,0.0,0.0,0.0,0.0,0.0,0.1440096217897542,0.0,0.0,0.0,0.0,0.20070649207860392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10601195047512883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1171377731787946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12081856954483852,0.0,0.0,0.0,0.0,0.28799868862050054,0.09035978816445016,0.14229269022764368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1689522934190443,0.0,0.0,0.20585863399436702,0.1503016612827357,0.0,0.0,0.0,0.2976421970590688,0.0,0.0,0.0,0.26654785307563367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23420969265780342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353852361478194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10885490059880588,0.0,0.0,0.0,0.0,0.0,0.1331577006109851,0.0,0.24649110561868381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1567508942493633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73437218cd12895c7a59c0c03009417705ed231d323e3a1ad279750e46bcc8ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938893494010039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4576646793879836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3411933259465043,0.0,0.0,0.0,0.0,0.0,0.0,0.16757287847619387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19097767168008706,0.0,0.0,0.0,0.0,0.0,0.14283153675932428,0.22492177137295197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670625529149746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22094902912002579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17206672406108936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38962799856222696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3881463623891416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0771775f6646f28170c196d4ddba3ecdd1b0ada28c15dcc5b85f5c374c7b6987,0.0,0.0,0.0,0.0,0.0,0.13331628502878387,0.10403579317559253,0.0,0.0,0.14001912929356305,0.0,0.0,0.0,0.0,0.07886194342857875,0.0852514765829626,0.0,0.0,0.2733720592131193,0.0,0.0,0.0,0.10845359183204031,0.0,0.0,0.0,0.0,0.1511519834536654,0.0,0.0,0.0,0.0,0.0,0.20932841876356328,0.0,0.0,0.07983755990230712,0.0,0.0,0.0,0.0,0.0,0.15414967585979691,0.0,0.0,0.08821641278243365,0.0,0.0,0.0,0.0,0.0,0.0,0.28862603485342986,0.0,0.0,0.14748959917609955,0.0,0.0,0.17278808087867487,0.09098841913686034,0.0,0.0,0.0,0.0,0.0,0.06804992237202119,0.10716057132044883,0.304061135164895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12723790842467023,0.0,0.0,0.15503205958641636,0.1131921244000874,0.0,0.0,0.0,0.0,0.2241542262985972,0.0,0.0,0.20073708757721448,0.0,0.0,0.0,0.0,0.0,0.10526781844493217,0.0,0.0,0.0,0.0,0.0,0.1763832311684066,0.0,0.0,0.0,0.28862603485342986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08197858456774414,0.18928109563462672,0.0,0.0,0.0,0.0,0.10028101408696473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416706311675176,0.0,0.0,0.11804903931382499,0.0,0.1900359641817079,0.0,0.0,0.1559265311368464,0.0,0.0,0.0,0.0,0.0,0.20255096538525907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758582d70bd36a20a8a49df28ce92479b8af7ee6f84b44a6df08784ed93ec663,0.0,0.0,0.0,0.0,0.0,0.16726193766197023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09894216196322017,0.0,0.0,0.0,0.3429794065800507,0.0,0.0,0.2796387316529414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19069611286959323,0.0,0.0,0.0,0.23561485893711515,0.0,0.0,0.0,0.0,0.18504413123914645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08537713056760797,0.1344463266145778,0.0,0.3053339480237335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20394730602959407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13207163162959656,0.0,0.0,0.0,0.0,0.21900848033277148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2991090882497309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26929259298398356,0.2197635201539079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3621174250306546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27069299017353865,0.0,0.0,0.0
750361a8039bd9876939ca3ee37312821f8cd019eabe123ef884b30433757677,0.0,0.20323013360022715,0.19035890696378216,0.0,0.0,0.0,0.12070609571708407,0.0,0.23717163115750517,0.0,0.0,0.0,0.0,0.0,0.09149848337157236,0.09891185118450198,0.0,0.252986497276516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17537200636122638,0.0,0.18860381478588076,0.0,0.0,0.0,0.0,0.0,0.0,0.09263042894401839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10235187756161969,0.0,0.0,0.0,0.0,0.2178889345531677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789539848993471,0.12433157650917138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13132960287231665,0.0,0.0,0.0,0.26007185286049317,0.0,0.0,0.0,0.2329024402800295,0.0,0.0,0.0,0.0,0.0,0.12213553606206014,0.0,0.0,0.0,0.0,0.0,0.2046462139080144,0.0,0.0,0.0,0.0,0.0,0.0,0.3580095111991186,0.0,0.0,0.0,0.0,0.29305071877865246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2153773866249231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2864589029902476,0.276606326306855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420963bc3830703c8a1222f3312bcbdb5d2c173a1ded1b2d6fd492fda93373c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5345385520665845,0.5778478043147108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167336956930657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f69fd03b940dbebd0d98a1c77fc689337b5f0355d29e86abb4dbb99ea5334891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32450847161335183,0.3508007178871172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363001113574713,0.625441196169966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28001816011992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41264565896311706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393242de003f1c79e502bfe5b8b073f2ce1f423d5871a2261bdeffd823f8c266,0.0,0.0,0.22083037989571053,0.0,0.0,0.0,0.140027978717083,0.0,0.2751365945748052,0.0,0.0,0.0,0.0,0.0,0.10614499297723967,0.1147450467207052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2034444692161996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10745813337487854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11873573118000764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224667398545524,0.25376030465945565,0.0,0.0,0.0,0.2919274794480122,0.09159244900959791,0.14423380398363367,0.0,0.0,0.0,0.0,0.3252789156954148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15235203099461136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701840181056641,0.0,0.0,0.0,0.0,0.0,0.14168623500492447,0.0,0.0,0.0,0.0,0.0,0.23740471030401505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339960459895441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11033986616254089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24985366257842742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098708176964361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24078531846647105,0.0
338447d40e099471b745ab89c003011a8e3443fd687845a199b76ed67f462516,0.0,0.3029621648009293,0.2837745836271087,0.0,0.0,0.0,0.17994073720903708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13639994279973455,0.14745130571173617,0.0,0.0,0.0,0.0,0.0,0.0,0.18758177999649966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26661791550846203,0.0,0.46378580280895393,0.15257947159797222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15737394522804107,0.0,0.0,0.0,0.0,0.0,0.11769942656151136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22007121149380052,0.0,0.0,0.26814409004342404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1417904981757184,0.0,0.0,0.0,0.0,0.0,0.17344645580220996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3993512068769196,0.20417810555926766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0fa6047b89faa0096bac58ca8733687cd676b31cd75675654e4e0343ca8ae8c6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13438385223528956,0.14527186794908997,0.0,0.0,0.0,0.0,0.0,0.0,0.1848091845763682,0.0,0.0,0.0,0.0,0.2575689226820057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13604634106505784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15032423580606052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25132807587823675,0.0,0.0,0.0,0.15504784362160878,0.32127080447261963,0.0,0.0,0.0,0.0,0.11595974325622108,0.18260582678663434,0.0,0.0,0.0,0.0,0.4118162573286986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19288383037828463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17938050146895804,0.0,0.0,0.0,0.0,0.0,0.3005639608106378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396947312741169,0.0,0.0,0.0,0.0,0.0,0.1708827907756588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20116020435172338,0.0,0.0,0.0,0.0,0.26570493965612485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30484394741223203,0.0
2bed8e9c8a557e04ab5f5c3b2a4a26133f62993277dbf0fa0ab574eabb4eddd0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13608003509830952,0.14710547852651792,0.0,0.0,0.0,0.0,0.0,0.0,0.18714183218687333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13776350773689194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2545003199254906,0.0,0.0,0.2981540536321446,0.0,0.0,0.0,0.0,0.0,0.0,0.1174233784031509,0.18491066378104326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19531839556003328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3012131643291718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14145794765242453,0.32661353521846226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4170141711165169,0.0,0.0,0.20369923330250517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34951132676289,0.0,0.0,0.333282364452466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51069afe5b2c62522b68911c1dcf5bc0a089a76bc193d05908faa60ba284109a,0.0,0.0,0.0,0.0,0.0,0.0,0.20453719511651164,0.0,0.0,0.2752814112737548,0.0,0.0,0.0,0.0,0.1550447227628074,0.1676067184914874,0.0,0.4286871201316296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15696281124903697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1734358635907675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17888570337449106,0.0,0.0,0.0,0.0,0.0,0.13378799569853228,0.21068059382191248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25015318389266844,0.0,0.0,0.3047972399981743,0.0,0.0,0.31959028278899265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20695939025927443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16117212389400937,0.0,0.0,0.0,0.0,0.0,0.19715519744409674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36357043437278147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
042271aadf2191749876fc99997d0e6bdd3b89159e7ab8cd11a9f13ae65fa6b1,0.0,0.0,0.0,0.0,0.0,0.15284581340761402,0.11927601663965144,0.0,0.0,0.16053055862515092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12434097947573736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915329794939348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1011392521530414,0.17426022257453633,0.0,0.0,0.0,0.21530747083621582,0.264715049717625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10431733025446724,0.0,0.0,0.0,0.0,0.0,0.07801856866196724,0.12285854413931721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14587701423913305,0.0,0.0,0.0,0.0,0.0,0.18636930982698088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12068852152898507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20222164481689242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36530775600309573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24608255766153883,0.2008223416802008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21787436932991402,0.0,0.0,0.1787682388411386,0.0,0.0,0.0,0.49943983412696485,0.0,0.0,0.0,0.0,0.22143983070887163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14910c0c902170b9ae33ed613976464020ac0e6df96566a4a2974104fd587aa2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929660658025945,0.2086005153420397,0.0,0.0,0.0,0.0,0.0,0.0,0.2653734111554393,0.0,0.0,0.0,0.0,0.0,0.0,0.3977567145763194,0.0,0.0,0.0,0.0,0.0,0.0,0.19535328661510296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21585537172642208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16651029923188826,0.262209539327327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27696805297607374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25757819168299995,0.0,0.0,0.0,0.0,0.42713039606845854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20059212665015563,0.0,0.0,0.0,0.0,0.0,0.24537605747163982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2888523627216316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
