sha256,rank,action,score
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,1,D3-PSA - Process Spawn Analysis,0.956300
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,2,D3-FEV - File Eviction,0.945810
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,3,D3-EDL - Executable Denylisting,0.772905
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,4,D3-CQ - Content Quarantine,0.600000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,5,D3-EAL - Executable Allowlisting,0.600000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,6,D3-FA - File Analysis,0.600000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,7,D3-FIM - File Integrity Monitoring,0.600000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,8,D3-RF - Restore File,0.600000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,9,D3-SCA - System Call Analysis,0.600000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,10,D3-PT - Process Termination,0.356300
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,11,D3-EI - Execution Isolation,0.171165
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,12,D3-CAA - Connection Attempt Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,13,D3-CCSA - Credential Compromise Scope Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,14,D3-CE - Credential Eviction,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,15,D3-CR - Credential Revocation,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,16,D3-CRO - Credential Rotation,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,17,D3-DNSDL - DNS Denylisting,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,18,D3-DNSTA - DNS Traffic Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,19,D3-FAPA - File Access Pattern Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,20,D3-FCA - File Creation Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,21,D3-FCOA - File Content Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,22,D3-FHRA - File Hash Reputation Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,23,D3-FRDDL - Forward Resolution Domain Denylisting,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,24,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,25,D3-ITF - Inbound Traffic Filtering,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,26,D3-NI - Network Isolation,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,27,D3-NTA - Network Traffic Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,28,D3-OTF - Outbound Traffic Filtering,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,29,D3-PA - Process Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,30,D3-PCSV - Process Code Segment Verification,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,31,D3-PLA - Process Lineage Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,32,D3-PSMD - Process Self,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,33,D3-RC - Restore Configuration,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,34,D3-RKD - Registry Key Deletion,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,35,D3-RTSD - Remote Terminal Session Detection,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,36,D3-RUAA - Restore User Account Access,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,37,D3-SEA - Script Execution Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,38,D3-SICA - System Init Config Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,39,D3-SJA - Scheduled Job Analysis,0.000000
435a836a250603d3014f794b7123a5ed21d5481a4a86c10d669e8b1f71e9f113,40,D3-ST - Session Termination,0.000000
