sha256,rank,action,score
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,1,D3-FEV - File Eviction,1.383236
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,2,D3-PT - Process Termination,1.300727
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,3,D3-OTF - Outbound Traffic Filtering,1.102047
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,4,D3-SICA - System Init Config Analysis,0.882902
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,5,D3-CQ - Content Quarantine,0.865611
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,6,D3-FRDDL - Forward Resolution Domain Denylisting,0.850167
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,7,D3-DNSDL - DNS Denylisting,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,8,D3-DNSTA - DNS Traffic Analysis,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,9,D3-EAL - Executable Allowlisting,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,10,D3-EDL - Executable Denylisting,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,11,D3-FA - File Analysis,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,12,D3-FIM - File Integrity Monitoring,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,13,D3-PCSV - Process Code Segment Verification,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,14,D3-PSA - Process Spawn Analysis,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,15,D3-RC - Restore Configuration,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,16,D3-RF - Restore File,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,17,D3-RTSD - Remote Terminal Session Detection,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,18,D3-SCA - System Call Analysis,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,19,D3-SJA - Scheduled Job Analysis,0.600000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,20,D3-RKD - Registry Key Deletion,0.500334
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,21,D3-PLA - Process Lineage Analysis,0.282902
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,22,D3-NI - Network Isolation,0.265611
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,23,D3-PA - Process Analysis,0.265611
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,24,D3-CAA - Connection Attempt Analysis,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,25,D3-CCSA - Credential Compromise Scope Analysis,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,26,D3-CE - Credential Eviction,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,27,D3-CR - Credential Revocation,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,28,D3-CRO - Credential Rotation,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,29,D3-EI - Execution Isolation,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,30,D3-FAPA - File Access Pattern Analysis,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,31,D3-FCA - File Creation Analysis,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,32,D3-FCOA - File Content Analysis,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,33,D3-FHRA - File Hash Reputation Analysis,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,34,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,35,D3-ITF - Inbound Traffic Filtering,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,36,D3-NTA - Network Traffic Analysis,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,37,D3-PSMD - Process Self,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,38,D3-RUAA - Restore User Account Access,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,39,D3-SEA - Script Execution Analysis,0.000000
3c21819ed32b31c231e20b51b1f956e4160a7b8dbfe7468b096ce64b4b138007,40,D3-ST - Session Termination,0.000000
