sha256,rank,action,score
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,1,D3-CQ - Content Quarantine,0.981327
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,2,D3-PSA - Process Spawn Analysis,0.975298
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,3,D3-PT - Process Termination,0.945646
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,4,D3-EDL - Executable Denylisting,0.792921
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,5,D3-PCSV - Process Code Segment Verification,0.789021
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,6,D3-FEV - File Eviction,0.786988
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,7,D3-CCSA - Credential Compromise Scope Analysis,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,8,D3-CR - Credential Revocation,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,9,D3-CRO - Credential Rotation,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,10,D3-EAL - Executable Allowlisting,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,11,D3-FA - File Analysis,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,12,D3-FIM - File Integrity Monitoring,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,13,D3-OTF - Outbound Traffic Filtering,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,14,D3-RC - Restore Configuration,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,15,D3-RF - Restore File,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,16,D3-RTSD - Remote Terminal Session Detection,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,17,D3-SCA - System Call Analysis,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,18,D3-SICA - System Init Config Analysis,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,19,D3-ST - Session Termination,0.600000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,20,D3-NI - Network Isolation,0.189021
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,21,D3-PA - Process Analysis,0.188406
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,22,D3-PLA - Process Lineage Analysis,0.188310
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,23,D3-CAA - Connection Attempt Analysis,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,24,D3-CE - Credential Eviction,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,25,D3-DNSDL - DNS Denylisting,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,26,D3-DNSTA - DNS Traffic Analysis,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,27,D3-EI - Execution Isolation,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,28,D3-FAPA - File Access Pattern Analysis,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,29,D3-FCA - File Creation Analysis,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,30,D3-FCOA - File Content Analysis,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,31,D3-FHRA - File Hash Reputation Analysis,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,32,D3-FRDDL - Forward Resolution Domain Denylisting,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,33,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,34,D3-ITF - Inbound Traffic Filtering,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,35,D3-NTA - Network Traffic Analysis,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,36,D3-PSMD - Process Self,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,37,D3-RKD - Registry Key Deletion,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,38,D3-RUAA - Restore User Account Access,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,39,D3-SEA - Script Execution Analysis,0.000000
0b525aaa05e206258e8e98f05fcc621a0c8d4df69138970a1447e57d157c6331,40,D3-SJA - Scheduled Job Analysis,0.000000
