sha256,rank,action,score
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,1,D3-PT - Process Termination,1.104161
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,2,D3-FEV - File Eviction,1.079808
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,3,D3-PCSV - Process Code Segment Verification,1.055145
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,4,D3-CQ - Content Quarantine,0.840393
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,5,D3-PSA - Process Spawn Analysis,0.805208
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,6,D3-OTF - Outbound Traffic Filtering,0.803415
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,7,D3-EAL - Executable Allowlisting,0.600000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,8,D3-EDL - Executable Denylisting,0.600000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,9,D3-FA - File Analysis,0.600000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,10,D3-FIM - File Integrity Monitoring,0.600000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,11,D3-RC - Restore Configuration,0.600000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,12,D3-RF - Restore File,0.600000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,13,D3-RTSD - Remote Terminal Session Detection,0.600000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,14,D3-SCA - System Call Analysis,0.600000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,15,D3-CCSA - Credential Compromise Scope Analysis,0.240393
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,16,D3-CR - Credential Revocation,0.240393
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,17,D3-ST - Session Termination,0.240393
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,18,D3-NI - Network Isolation,0.203415
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,19,D3-FAPA - File Access Pattern Analysis,0.178752
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,20,D3-CAA - Connection Attempt Analysis,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,21,D3-CE - Credential Eviction,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,22,D3-CRO - Credential Rotation,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,23,D3-DNSDL - DNS Denylisting,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,24,D3-DNSTA - DNS Traffic Analysis,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,25,D3-EI - Execution Isolation,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,26,D3-FCA - File Creation Analysis,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,27,D3-FCOA - File Content Analysis,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,28,D3-FHRA - File Hash Reputation Analysis,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,29,D3-FRDDL - Forward Resolution Domain Denylisting,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,30,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,31,D3-ITF - Inbound Traffic Filtering,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,32,D3-NTA - Network Traffic Analysis,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,33,D3-PA - Process Analysis,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,34,D3-PLA - Process Lineage Analysis,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,35,D3-PSMD - Process Self,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,36,D3-RKD - Registry Key Deletion,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,37,D3-RUAA - Restore User Account Access,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,38,D3-SEA - Script Execution Analysis,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,39,D3-SICA - System Init Config Analysis,0.000000
56f803925d37e489e72c9e3a7bf128d46fd29b62f858961b2f644edf09530602,40,D3-SJA - Scheduled Job Analysis,0.000000
