sha256,rank,action,score
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,1,D3-PT - Process Termination,1.553335
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,2,D3-FEV - File Eviction,0.993740
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,3,D3-CQ - Content Quarantine,0.804524
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,4,D3-PSA - Process Spawn Analysis,0.800063
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,5,D3-DNSDL - DNS Denylisting,0.777635
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,6,D3-RTSD - Remote Terminal Session Detection,0.777436
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,7,D3-CCSA - Credential Compromise Scope Analysis,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,8,D3-CR - Credential Revocation,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,9,D3-CRO - Credential Rotation,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,10,D3-DNSTA - DNS Traffic Analysis,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,11,D3-EAL - Executable Allowlisting,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,12,D3-EDL - Executable Denylisting,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,13,D3-FA - File Analysis,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,14,D3-FIM - File Integrity Monitoring,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,15,D3-FRDDL - Forward Resolution Domain Denylisting,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,16,D3-OTF - Outbound Traffic Filtering,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,17,D3-PCSV - Process Code Segment Verification,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,18,D3-PLA - Process Lineage Analysis,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,19,D3-RC - Restore Configuration,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,20,D3-RF - Restore File,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,21,D3-RUAA - Restore User Account Access,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,22,D3-SCA - System Call Analysis,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,23,D3-SICA - System Init Config Analysis,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,24,D3-SJA - Scheduled Job Analysis,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,25,D3-ST - Session Termination,0.600000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,26,D3-RKD - Registry Key Deletion,0.393740
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,27,D3-NI - Network Isolation,0.371313
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,28,D3-FAPA - File Access Pattern Analysis,0.193678
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,29,D3-ITF - Inbound Traffic Filtering,0.177436
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,30,D3-CAA - Connection Attempt Analysis,0.000000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,31,D3-CE - Credential Eviction,0.000000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,32,D3-EI - Execution Isolation,0.000000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,33,D3-FCA - File Creation Analysis,0.000000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,34,D3-FCOA - File Content Analysis,0.000000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,35,D3-FHRA - File Hash Reputation Analysis,0.000000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,36,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,37,D3-NTA - Network Traffic Analysis,0.000000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,38,D3-PA - Process Analysis,0.000000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,39,D3-PSMD - Process Self,0.000000
568097c7465680d1fcede9788b1226266b28f86522cc8630d1f7bedb2c84f8f4,40,D3-SEA - Script Execution Analysis,0.000000
