hash,T1001,T1003,T1005,T1006,T1007,T1010,T1012,T1014,T1016,T1018,T1020,T1021,T1021.001,T1022,T1027,T1027.002,T1027.004,T1027.005,T1027.009,T1031,T1032,T1033,T1036,T1036.007,T1037.005,T1038,T1041,T1045,T1046,T1047,T1048,T1049,T1050,T1053,T1053.002,T1053.005,T1055,T1055.002,T1055.003,T1055.004,T1055.011,T1055.012,T1056,T1056.001,T1056.004,T1057,T1059,T1059.001,T1059.003,T1060,T1063,T1064,T1065,T1067,T1069,T1070,T1070.001,T1070.004,T1070.006,T1071,T1071.001,T1074,T1079,T1080,T1081,T1082,T1083,T1086,T1087,T1087.001,T1088,T1089,T1090,T1090.003,T1091,T1095,T1096,T1102,T1105,T1106,T1107,T1112,T1113,T1114,T1115,T1116,T1118,T1119,T1120,T1123,T1124,T1125,T1127,T1129,T1132,T1134,T1134.001,T1135,T1140,T1143,T1158,T1170,T1176,T1179,T1185,T1188,T1198,T1202,T1203,T1204.002,T1213,T1214,T1217,T1218,T1218.004,T1218.011,T1219,T1222,T1222.001,T1485,T1486,T1489,T1490,T1491,T1495,T1496,T1497,T1497.001,T1497.002,T1497.003,T1499,T1518,T1518.001,T1529,T1539,T1542,T1542.001,T1542.003,T1543,T1543.002,T1543.003,T1547,T1547.001,T1547.004,T1547.008,T1547.009,T1548,T1548.002,T1550.004,T1552,T1552.001,T1552.002,T1553.004,T1553.005,T1555,T1555.003,T1555.004,T1559.001,T1560,T1560.002,T1562,T1562.001,T1562.006,T1564,T1564.001,T1564.002,T1564.003,T1564.004,T1565,T1566,T1566.002,T1569.002,T1571,T1573,T1574.001,T1574.002,T1574.010,T1592,T1592.004,T1614,T1614.001,T1620,T1622
5ef2e70b47c26de37bcd3e806ea7c791876b1ebda407045e3a81f3bd8ea7c3ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096440446,0.104441004,0,0,0,0,0,0,0,0,0,0,0,0.185357603,0,0,0,0,0,0,0,0,0.097461994,0,0,0,0,0,0,0,0,0.107880047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083218401,0,0,0,0,0.500350483,0,0,0,0,0,0,0,0,0.138422901,0,0.198790574,0,0,0,0,0,0,0,0,0.3343073,0,0,0.128732249,0,0,0,0,0.213470932,0.215699446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27569994,0.477379101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190134103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218770974,0
52bb9f927ef8b58981f8785949e2131ab47c050ad3ebbd19da010caec5c22c63,0,0,0,0,0,0,0.188488031,0,0,0,0,0,0,0,0.143158494,0.155034712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144674903,0,0,0,0,0,0,0,0,0.16013971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342248296,0,0,0,0,0.123531376,0.194529139,0,0,0,0,0,0,0,0,0,0,0,0,0.205478249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191093215,0,0,0,0,0.316881333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148816148,0,0,0,0,0.451532619,0.181692534,0,0.33697938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214295031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324748841,0
52cdcb1cc9f243da170f6e30a49c3438b738d49d7141ff82f2876fe28086e908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155648469,0.168560837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157297179,0,0,0,0,0,0,0,0,0,0.299154848,0,0,0,0,0,0,0,0,0,0,0,0,0.179582286,0,0,0,0,0,0.134308968,0.211500986,0,0,0,0,0,0,0,0,0,0,0,0,0.223405359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207765292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60012026,0,0,0,0,0,0,0,0.37358086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381208673,0,0,0,0,0,0,0
52d3dd78d3f1a14e18d0689ed8c5b43372f9e76401ef1ff68522575e6251d2cf,0,0,0,0,0,0,0,0,0,0.360114111,0,0,0,0,0.20282442,0.219650436,0,0,0,0,0,0,0,0,0,0,0,0.389826569,0,0,0,0,0,0,0,0,0.204972842,0,0,0,0,0,0,0,0,0.226883107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234012409,0,0,0,0,0,0.175017067,0,0,0,0,0,0,0,0,0,0.327242189,0,0,0.39872575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270737485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210840085,0,0,0,0,0,0.257418766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52dd0cf2c2c46f510c4861446a731366291bd65749a79addcdecc05f30bb90f5,0,0,0,0,0,0,0.18638908,0,0,0,0,0,0,0,0.141564319,0.153308287,0,0.391414808,0,0,0,0,0.194684004,0,0,0,0,0.27208525,0,0,0,0,0,0.37576344,0,0,0.143063843,0,0,0,0,0,0,0,0,0.158356438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16333244,0,0,0,0,0,0.122155764,0.192362915,0,0,0,0,0,0,0,0,0,0.506378933,0,0.278296565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188965253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147158972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3d113dab0b7da85b949149a458567fa2dba6a1b2659e1f58d5652917469ef44,0,0,0,0,0,0.239318547,0.186392008,0,0,0.251350947,0,0,0,0,0.141566544,0.153310696,0,0,0,0,0,0,0.194687063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143066091,0,0,0,0,0,0,0,0,0.158358926,0.272089525,0.524455352,0,0,0,0,0,0,0,0,0,0,0,0.163335006,0,0,0,0,0,0.122157683,0,0,0,0,0,0,0,0,0,0.22840714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313357551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147161284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211912029,0,0,0,0,0,0,0,0,0,0,0,0.331964925,0,0,0,0,0,0,0,0,0
57a8bfc0fbd4dfa10de20bb5810475ed8b5f94aa71411f0859cdc9b7d91d9b28,0,0.171843348,0.161014637,0,0,0.131240814,0.102216227,0,0,0.137839309,0,0,0,0,0.077634219,0.08407464,0,0,0,0,0,0,0.106765184,0,0,0,0,0.149212217,0,0.159536896,0,0,0,0.20606959,0,0,0.078456561,0,0,0,0,0,0.151749871,0,0,0.086843058,0.149212217,0,0,0,0,0.227297156,0,0,0,0.145193478,0,0,0.170098113,0.08957191,0,0,0,0,0,0.06699052,0.105492293,0,0,0,0,0,0,0,0,0,0.277699446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103629007,0,0,0,0,0,0.173637294,0,0,0,0,0,0,0,0,0.269116198,0,0,0,0,0,0,0.313670923,0,0,0,0,0,0,0,0,0,0,0.08070234,0,0,0,0,0,0.098531059,0,0,0,0,0,0,0,0,0,0.171843348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11621125,0,0,0.231632206,0,0,0,0,0,0,0,0,0,0,0.190138958,0.339733767,0,0,0.213515129,0,0,0
58a98de81bf067e37ae13ff5140be15b4b156ae5adcf05671aa7023f4fde2a44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40634,0.44004937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410644167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542397556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422398645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58b525579968cba0c68e8f7ae12e51e0b5542acc2c14a2e75fa6df44556e373f,0,0.170782611,0.160020742,0,0,0.130430705,0.101585278,0,0.199992154,0.136988468,0,0,0,0,0.077155007,0,0,0,0,0,0,0.218062025,0.106106155,0,0,0,0,0.148291175,0,0.158552123,0,0,0,0,0,0,0.077972273,0,0,0,0,0,0.150813165,0,0,0.086307002,0,0,0,0,0.183732249,0,0,0,0,0,0,0,0,0.089019009,0,0,0,0,0.212197165,0.066577008,0.104841121,0,0.238099131,0,0,0,0,0,0,0.124483892,0,0.311734727,0.151676449,0.110742124,0,0,0.231705588,0,0,0,0,0.196392209,0,0,0,0,0,0.102989336,0,0,0,0,0.170782611,0,0,0,0,0,0,0,0,0,0,0,0.267455025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080204189,0.185184178,0,0,0,0.243352674,0.097922857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115493913,0,0,0,0,0,0,0,0,0,0,0,0.180923792,0,0,0,0,0,0.212197165,0,0,0
059cbde98d16f289413cac8ac66ea5b813345f02f5e1f0ceb31623e65ff9a327,0,0,0,0,0,0,0.192866398,0,0,0.260081708,0,0,0,0,0.146483906,0.158635995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281540647,0,0,0,0,0,0,0,0,0,0,0,0,0.169008503,0,0,0,0,0,0.126400872,0.199047834,0,0,0,0,0,0,0,0,0.236340939,0,0,0.287967815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195532097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152272981,0,0,0,0,0.462021218,0.185913049,0,0.344807035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343495839,0,0,0,0,0,0,0,0,0
60c163c0f00a2aeeae8648898d75314b1c5e749777f227ac6c3c84656a68516e,0,0,0,0,0,0,0,0,0,0.265014309,0,0,0,0,0.149262058,0.16164462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291759205,0,0,0,0.28688023,0,0,0,0,0,0,0,0,0,0,0,0,0.172213848,0.356840058,0,0,0,0,0.128798138,0,0,0,0,0,0.457410182,0,0,0,0.240823283,0,0,0.293429293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199240478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333840672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189438998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cccef70aff3b7d8bcc6264bc9e9ae833a9128b45421880e511171ad28a1cd4ce,0,0,0,0,0,0.198320374,0,0,0,0,0,0,0,0,0.117314476,0.127046713,0,0,0,0,0,0,0.161334805,0,0,0,0,0,0,0.241079096,0,0,0,0.311395493,0,0,0.118557132,0,0,0,0,0,0,0,0,0.131230119,0.225477286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101230589,0.159411317,0,0,0,0,0,0,0,0,0,0,0,0,0.168383813,0,0.241817754,0,0,0,0,0,0,0,0,0,0,0,0.156595671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262386462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12195077,0,0,0,0,0,0.14889207,0,0,0,0,0,0,0,0,0.319296838,0.259675598,0,0,0,0.335373749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281573235,0,0,0.231287635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60e76eda46185d1d2e9463d15e31d4c87eb03535d368cc3471c55992bc99ad5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396823035,0.429742891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401026392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457841882,0,0,0,0,0,0.342418352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412505567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60f95a88f8557ededb3465a372987ccd2642ce875916b57ac2e276c44f5f4fb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131245095,0.142132995,0,0.36288292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132635312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151426445,0.313766993,0,0,0,0,0.113251312,0.178340766,0,0,0,0,0,0,0,0,0,0,0,0,0.188378709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175190773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454956349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315008917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384258864,0.196461775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297723813,0
62c4a1fafc66fd389428f73ef74c2e7309ebd3be53eeb934a8a447fa51ee253b,0,0,0,0,0,0,0.227990615,0,0,0,0,0,0,0,0.17316109,0.18752628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174995303,0,0,0,0,0,0,0,0,0.193701164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149420598,0.235297795,0,0,0,0,0,0,0,0,0,0,0,0,0.248541576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231141783,0,0,0,0,0.383292082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180004454,0.415613913,0,0,0,0,0.219770944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259206145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392808432,0
