hash,B0001,B0001.002,B0001.009,B0001.019,B0001.025,B0001.031,B0001.032,B0001.033,B0001.034,B0001.036,B0002,B0002.008,B0003,B0003.002,B0003.003,B0007,B0007.008,B0009,B0009.005,B0009.008,B0009.012,B0009.024,B0013,B0013.001,B0013.009,B0018,B0022,B0023,B0025.007,B0028,B0028.001,B0029,B0030,B0030.001,B0030.002,B0030.003,B0032,B0032.017,B0032.020,B0033,B0043,B0046.001,B0046.002,B0047,C0001,C0001.001,C0001.003,C0001.004,C0001.005,C0001.006,C0001.007,C0001.008,C0001.009,C0001.010,C0001.011,C0001.012,C0002,C0002.003,C0002.004,C0002.006,C0002.008,C0002.009,C0002.012,C0002.013,C0002.014,C0002.017,C0003,C0003.001,C0003.002,C0003.003,C0003.004,C0004.001,C0004.002,C0005,C0005.001,C0007,C0008,C0011,C0011.001,C0011.002,C0014,C0014.002,C0015,C0016,C0016.002,C0017,C0017.003,C0018,C0019,C0021,C0021.003,C0021.004,C0024,C0025.001,C0025.003,C0026.001,C0026.002,C0027,C0027.001,C0027.003,C0027.004,C0027.009,C0027.011,C0028,C0028.002,C0029,C0029.001,C0029.002,C0029.003,C0029.004,C0030.001,C0030.005,C0031,C0031.001,C0031.010,C0032.001,C0032.002,C0032.005,C0033,C0034,C0034.001,C0035,C0036,C0036.001,C0036.002,C0036.003,C0036.004,C0036.005,C0036.006,C0036.007,C0038,C0039,C0040,C0041,C0042,C0043,C0045,C0046,C0047,C0048,C0049,C0050,C0051,C0052,C0053.001,C0054,C0055,C0057.001,C0058,C0059,C0060,C0061,C0063,C0065,E1010,E1014,E1027,E1027.M02,E1027.M03,E1027.M05,E1055,E1055.M04,E1059,E1082,E1083,E1083.M01,E1112,E1113.M01,E1203.M06,E1203.m01,E1203.m06,E1485,E1485.M04,E1486,E1510,E1564,F0001,F0001.002,F0001.008,F0001.010,F0001.011,F0002.001,F0002.002,F0004,F0004.003,F0004.005,F0004.008,F0005,F0005.002,F0005.004,F0007,F0007.001,F0011,F0012,F0013,F0015.006,OB0001,OB0002,OB0003,OB0004,OB0005,OB0006,OB0007,OB0008,OB0009,OB0012,OC0001,OC0002,OC0003,OC0005,OC0006,OC0008
f1fe80a633a1cd5361e637c748ada6d0cfebc7e07f058f60b3dce6067cc91c99,0,0,0,0,0,0,0.125498601,0,0,0,0,0,0,0,0,0,0,0.054221801,0,0,0.14390627,0,0,0,0,0,0,0,0.166407665,0,0,0,0.131903058,0.110100562,0.100416862,0,0,0,0,0,0.147999996,0.116026508,0.14390627,0,0.152841846,0.131903058,0,0,0,0.120342467,0.123666381,0,0.134434177,0.131903058,0.131903058,0.14390627,0.049815316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066114207,0,0,0,0.127466661,0,0,0,0,0,0,0.085137116,0.14390627,0.074647402,0.107090932,0.129592327,0,0.107090932,0.127466661,0,0,0.093907229,0.091692893,0,0,0,0.166407665,0.103544785,0,0,0.140360123,0,0,0,0,0,0.134434177,0,0,0,0,0.121952454,0.166407665,0,0,0,0,0,0,0.103544785,0.129592327,0,0,0,0.099689237,0.131903058,0.092776989,0.129592327,0.109058991,0.116026508,0.110100562,0.131903058,0,0.106159024,0.088213221,0.116026508,0.109058991,0.118824531,0.076083246,0.080925097,0,0.14390627,0,0.177175462,0,0,0.140360123,0,0.112314899,0,0.125498601,0,0,0.084725376,0.166407665,0.111184658,0,0,0,0.048740001,0.076379972,0,0,0.118824531,0,0,0,0,0,0,0.121952454,0,0,0,0,0,0,0,0.120342467,0.09508772,0,0,0,0.069573614,0,0.072759332,0,0,0,0,0,0,0,0,0,0.121952454,0,0.032074376,0.047808093,0,0,0,0,0,0,0,0.045752962,0
b529884827298734eb8a64d2b01527c43433ee90a198a2584381595be09a6857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291768299,0.315197707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355761505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292467087,0,0,0,0,0.30113045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262270651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455908477,0,0,0.155492416,0,0,0,0,0,0.25725604,0,0,0,0,0,0,0,0.246197352,0.291768299
b7237c2cb72c7ad699a4877b44b212805a7c88282f06a5b879288051a45cac4a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290232367,0.313538437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266645826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290927475,0,0,0,0,0.299545233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407249853,0,0,0.26089,0,0,0,0,0,0,0,0,0,0,0,0,0.194149762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15467387,0.193095497,0,0,0,0.171684116,0.255901788,0,0,0,0,0,0,0,0.244901314,0.290232367
b818cb146de28aef397ad51ef0403713899e0d7376acd2ec5d2d6c9258d7ba6c,0.148490667,0,0.148490667,0,0,0,0,0,0,0,0.137196012,0.148490667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153080245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146600063,0,0,0.544452295,0,0,0,0,0,0,0,0,0.329085659,0,0,0,0,0,0,0.28857273,0.281768173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260357304,0,0,0,0,0.239430754,0,0,0,0,0,0,0,0.224390205,0,0,0,0,0,0.11146056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088797617,0.110855311,0,0,0,0.098563127,0,0,0.207647543,0,0,0.148490667,0,0,0.140596813,0
b803f8964ba32cb741ae8f49c57609a81eb155f1af105c430d4ef22c506840b0,0.203102655,0,0.203102655,0,0,0,0,0,0,0,0.187654045,0.203102655,0,0,0,0,0,0,0,0,0,0,0,0.319787688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27788653,0,0.200516724,0,0,0,0,0,0,0,0,0,0,0.313752649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228447043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204860503,0,0,0,0,0,0,0,0,0,0,0,0,0.152453593,0,0,0,0,0,0,0,0,0,0,0.292426865,0,0.305816848,0,0,0,0,0,0,0.121455659,0.151625745,0,0,0,0.134812734,0.200943574,0,0,0,0,0.203102655,0,0,0.192305594,0.227901218
b407e91e4e3f005698d688198db32e9ebce62920639d4af69ffed72921310e78,0.307119248,0,0.307119248,0,0,0,0,0,0,0,0.283758817,0.307119248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303208963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230530875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518898596,0,0,0,0,0,0.18365772,0.229279054,0,0,0,0.203855462,0,0,0,0,0,0.307119248,0,0,0,0
5ca6d298c6d1b95e2d810bf3906b55355416d88c05c17d4094f87924db898c7e,0.224777245,0,0.224777245,0,0,0,0,0,0,0,0.207679999,0.224777245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30754186,0,0.22191535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168723046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134417092,0.167806852,0,0,0,0.1491996,0,0,0,0,0,0.224777245,0.474167639,0.493817369,0.21282795,0
0ffab407dd3ebd93f007e24f439bbda8c8b68d50b5ba6537213608608c6f8d61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265946452,0.287302329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244333573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266583395,0,0,0,0,0.274480041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373172209,0,0,0.23905938,0,0,0,0,0,0,0,0,0,0,0,0,0.177903798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400441072,0,0,0,0,0,0.141731149,0.176937751,0,0,0,0.15731802,0.234488569,0,0,0,0,0,0,0,0.224408588,0.265946452
b85b8ee9ea3f8b05ee4fc5325e2c9f060468dda68ac533d40d695b29b7906f9c,0.230530777,0,0.230530777,0,0,0,0,0,0,0,0.2129959,0.230530777,0,0,0,0,0,0.258678277,0.279450509,0,0,0,0,0.362973611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227595628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259297813,0,0,0,0,0.266978648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232526015,0,0,0,0,0,0,0,0,0,0,0,0,0.173041782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137857712,0.172102136,0,0,0,0.153018602,0.228080121,0,0,0,0,0.230530777,0,0,0,0.258678277
b47b40aeaf31f4342d50be9cb114ccdce5903db6c6aa84c73b3cb69a50bea774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526682324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699005587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483732281,0
b45f9e29351506203a4101b1559e928ec3de39850008d82598b8ce1c3a7a13c3,0.258697944,0,0.258697944,0,0,0,0,0,0,0,0.239020585,0.258697944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255404165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194184714,0,0,0,0,0,0,0,0,0,0,0.372472869,0,0.389528091,0.43708755,0,0,0,0,0,0.154701715,0.193130259,0,0,0,0.171715023,0,0,0,0,0,0.258697944,0,0,0,0
5fb31e60567d6a71966f7232cc9836835ad962bc588960a54c3f5a2f30f49de8,0.173671125,0,0.173671125,0,0,0,0,0,0,0,0.160461167,0.173671125,0,0,0,0,0,0,0,0,0,0,0,0.273447373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237618096,0,0.171459921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360903725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378305601,0,0,0,0,0,0,0,0,0,0,0,0.333445601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280032472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1303616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29342903,0,0,0,0,0,0.103855565,0.129653715,0,0,0,0.115277072,0,0,0.24285959,0,0,0.173671125,0,0,0.164438663,0
b28c7e4510175a83aa87b5511c73319de27fc894ffc28d561d4689c3ca27d1f9,0.238699386,0,0.238699386,0,0,0,0,0,0,0,0.220543179,0.238699386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235660232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360708219,0,0,0,0,0.392936607,0.17917333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403298643,0,0,0,0,0,0.142742551,0.178200389,0,0,0,0.158440651,0,0,0.333794318,0,0,0.238699386,0,0,0,0
b9d63fdb2ed5ccfb4dd3f9b0135d392aa5e2d9f5125550f96202823413752e6f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42990993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570570587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313025379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249378862,0.311325599,0,0,0,0.276804281,0,0,0,0,0,0,0,0,0.39485151,0
b9d0e6a73f63d4f9e77b7640934ffd3268454052fbf942ed9f9779b45c55430f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260358206,0.281265339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260981766,0,0,0,0,0.268712482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234036104,0,0,0,0,0,0,0,0,0,0,0,0,0.174165564,0,0,0.658951352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138752999,0.173219816,0,0,0,0.154012348,0.229561338,0,0,0,0,0,0,0,0,0.260358206
b72ca6cd6e45b2d7f82111021bc01cfa1e67809a012b58fb03e518db14644ea5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437468832,0,0,0,0.371531828,0,0,0,0,0,0.184549703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431083991,0,0,0.147025762,0.183547568,0,0,0,0.163194908,0.243248297,0,0.343810334,0.437468832,0,0,0,0,0,0
afac44f3d45291fc6e6d4baa02c40e917cd251b9cc98956c86f1438a9ffeffc5,0.226125074,0,0.226125074,0,0,0,0,0,0,0,0.208925308,0.226125074,0,0,0,0,0,0.253734643,0.274109894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223246018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254342339,0,0,0,0,0.261876384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22808218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325574505,0,0.340482291,0,0,0,0,0,0,0.135223096,0,0,0,0,0.150094244,0.223721253,0,0,0,0,0.226125074,0,0,0,0.253734643
aeeb16bba21d151520e8647a94a0c46581dc2fabc9ee2c80642dd4734f432a98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204617018,0,0,0,0.245183018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133972482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177806448,0,0,0,0,0,0,0,0,0,0,0.228966343,0,0.200755482,0,0,0,0.28800857,0,0,0,0,0.246597342,0,0,0,0,0.278471622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315703181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285502313,0.237239169,0,0,0,0.204617018,0.217638609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227859018,0,0,0,0,0.209544559,0,0.205415026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23357575,0,0,0,0.123047255,0
aee70e4294c47b9cbe681db4b3660ee65ca4275a4311a1240b57696bb537095e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267606104,0.289095254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245858349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452540809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268247023,0,0,0,0,0.276192948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418153349,0,0,0,0,0,0.240551243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14261563,0,0,0,0,0,0.235951907,0,0,0,0,0,0,0,0.225809021,0.267606104
bc5c16685482832a733991a0a5a29c0affe69cb5fa4e07c1ad6bae49c46bad2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136213675,0.147151826,0,0,0.320216256,0.302319163,0.191133056,0.306363703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125143891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187525989,0,0,0,0,0,0,0.398849611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136539908,0,0,0,0,0.140584448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122442531,0,0,0.215995894,0,0,0,0,0,0,0,0,0,0.091119584,0,0,0,0.398849611,0,0,0,0,0,0,0,0,0,0,0,0,0.212843442,0,0,0.072592511,0.09062479,0,0,0,0.080575866,0.120101432,0,0,0.215995894,0,0,0,0,0.114938621,0.136213675
ad28bbb99354fbdc5912b497c26f6c2013574c879ea720640000011b44dc41c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37512143,0.405244212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376019848,0,0,0,0,0.387158184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337196816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199913896,0,0,0,0,0,0.330749618,0,0,0,0,0,0,0,0,0.37512143
ac0ec8320601c7a274a4a97536cc6f3387964581b1a676d0c276381437967ca0,0.195256343,0,0.195256343,0,0,0,0,0,0,0,0.180404547,0.195256343,0,0,0,0,0,0,0,0,0,0,0,0.30743357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192770312,0,0,0,0,0,0,0,0,0,0,0.301631678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146563968,0,0,0,0,0,0,0,0,0,0,0.281129758,0,0.294002456,0,0,0,0,0,0,0.116763554,0.145768101,0,0,0,0.129604615,0,0,0,0,0,0.195256343,0.411893291,0.428962342,0,0
e718fda21871d54c4bade2114a35411b639bee1afe21ef5c5c9a608e72337a9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173299266,0.187215443,0,0,0.407398465,0.384628703,0.24317102,0.389774411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173714319,0,0,0,0,0.178860027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155778785,0,0,0.274803024,0,0,0,0,0,0,0,0,0,0.11592784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270792285,0,0,0.092356578,0.115298332,0,0,0,0.102513484,0.152800297,0,0,0.274803024,0,0,0,0,0,0.173299266
ac0ae00f56127b9a2036156b7fb50c8eb65347d8773ca8a6e5ca0f92cc39ca59,0.307119248,0,0.307119248,0,0,0,0,0,0,0,0.283758817,0.307119248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303208963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230530875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518898596,0,0,0,0,0,0.18365772,0.229279054,0,0,0,0.203855462,0,0,0,0,0,0.307119248,0,0,0,0
