hash,T1001,T1003,T1005,T1006,T1007,T1010,T1012,T1014,T1016,T1018,T1020,T1021,T1021.001,T1022,T1027,T1027.002,T1027.004,T1027.005,T1027.009,T1031,T1032,T1033,T1036,T1036.005,T1036.007,T1037.005,T1038,T1039,T1040,T1041,T1045,T1046,T1047,T1048,T1049,T1050,T1053,T1053.002,T1053.005,T1055,T1055.002,T1055.003,T1055.004,T1055.011,T1055.012,T1056,T1056.001,T1056.004,T1057,T1058,T1059,T1059.001,T1059.003,T1060,T1063,T1064,T1065,T1067,T1069,T1070,T1070.001,T1070.004,T1070.006,T1071,T1071.001,T1074,T1079,T1080,T1081,T1082,T1083,T1086,T1087,T1087.001,T1088,T1089,T1090,T1090.003,T1091,T1093,T1095,T1096,T1098,T1102,T1105,T1106,T1107,T1112,T1113,T1114,T1115,T1116,T1118,T1119,T1120,T1123,T1124,T1125,T1127,T1129,T1132,T1133,T1134,T1134.001,T1134.002,T1135,T1136,T1136.001,T1140,T1143,T1158,T1170,T1176,T1179,T1185,T1188,T1198,T1201,T1202,T1203,T1204.002,T1213,T1214,T1217,T1218,T1218.002,T1218.004,T1218.010,T1218.011,T1219,T1222,T1222.001,T1485,T1486,T1489,T1490,T1491,T1495,T1496,T1497,T1497.001,T1497.002,T1497.003,T1499,T1499.001,T1518,T1518.001,T1529,T1539,T1542,T1542.001,T1542.003,T1543,T1543.002,T1543.003,T1546.001,T1547,T1547.001,T1547.004,T1547.008,T1547.009,T1548,T1548.002,T1550.004,T1552,T1552.001,T1552.002,T1552.004,T1553.004,T1553.005,T1555,T1555.003,T1555.004,T1559.001,T1560,T1560.002,T1562,T1562.001,T1562.004,T1562.006,T1562.009,T1564,T1564.001,T1564.002,T1564.003,T1564.004,T1565,T1566,T1566.002,T1569.002,T1571,T1573,T1574.001,T1574.002,T1574.008,T1574.010,T1592,T1592.003,T1592.004,T1614,T1614.001,T1620,T1622,T1652
f31d4be2ed36280868ff07df2eea5b9f5367784c2bbc273690233523a1b0e3f7,0.0,0.0,0.0,0.0,0.0,0.0,0.2382716898084208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20087009174618126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18245352619697675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35961688214258125,0.0,0.0,0.4306339713252481,0.22514594658268444,0.46264759805149297,0.0,0.0,0.0,0.0,0.15884715153699405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28038815080081975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20154891806395336,0.0,0.0,0.0,0.0,0.0,0.0,0.24888293607356549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2892585133181151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b7f82678830c34db745a16d5551386f15ff28fda563f10c6903f6471a58e243e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13191002972676497,0.14809942877303156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27808275602432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27205416297897594,0.0,0.45779903382143794,0.13436995856877526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658112733956264,0.0,0.0,0.0,0.0,0.0,0.11698477752493847,0.0,0.0,0.0,0.0,0.0,0.42638281647109333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14843297542299647,0.0,0.0,0.0,0.0,0.0,0.0,0.18329264720581911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3824200490388957,0.21302769675308522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3338442996154935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f9c7dd489dd56e10c4e003e38428fe06097aca743cc878c09bf2bda235c73e30,0.0,0.0,0.0,0.0,0.0,0.1667577438515026,0.12348997104690797,0.0,0.0,0.17715840277178355,0.0,0.0,0.0,0.0,0.09282974129563205,0.1042227925162986,0.0,0.0,0.0,0.0,0.0,0.0,0.12273623898782521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10410570317384393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945608800004181,0.0,0.1822883137452058,0.3337299692968785,0.0,0.0,0.0,0.28559368228051424,0.0,0.0,0.0,0.0,0.0,0.2166131272923938,0.0,0.11668724239618747,0.0,0.0,0.0,0.0,0.0,0.08232631480457962,0.11864985892167672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1633302784662895,0.0,0.0,0.0,0.18396614006849848,0.14531782878666438,0.0,0.1480002170848871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15277033787642583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10445752106037068,0.0,0.0,0.0,0.0,0.0,0.20408478783720146,0.12898950183509317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691224791024405,0.14991510516186918,0.0,0.0,0.0,0.21454414894421464,0.0,0.0,0.17471930296362784,0.4428702665345556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8b823dc5519d25ef2599725c25306171a8496069b1ba56cb854323ae98d10d1,0.0,0.0,0.0,0.0,0.0,0.17560571800932415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09775518063710231,0.10975273405629322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20608008430844077,0.0,0.20776945128429483,0.0,0.0,0.0,0.0,0.0,0.0,0.10962943208795224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09957817157117488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3796056638918413,0.0,0.0,0.0,0.0,0.2281063707739962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08669445441282629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1530282257018452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3079974462319801,0.0,0.0,0.12331687798230287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21170807380921555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22700947960390908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999991702703289,0.0,0.0,0.0,0.0,0.0,0.0,0.13583353649583732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46636845368354163,0.0,0.15786942827576614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26555691820555516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25101033770267517,0.0,0.0
f6ee3a24e7d397b2568fcee9ed1bcd4b69ae3afd7ccc9d6a4e8cdf8e3a47ddb0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31567190912124743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4034744356713479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39821597224659755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7609097614035001,0.0,0.0,0.0,0.0
f5d002bfe80b48386a6c99c41528931b7f5df736cd34094463c3f85dde0180bf,0.0,0.0,0.0,0.0,0.0,0.0,0.1419415857144853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1067001681939205,0.11979554543531191,0.0,0.0,0.0,0.0,0.0,0.2448593876340494,0.14107523257857427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11966096084680336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2489790103098893,0.0,0.13412240749553628,0.0,0.0,0.0,0.0,0.0,0.09462734155920373,0.1363782741008623,0.0,0.273176901867328,0.0,0.0,0.0,0.0,0.0,0.2918156390010569,0.0,0.0,0.0,0.0,0.0,0.0,0.16703091656512042,0.0,0.17011410174464475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23108020399770635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2898564316788504,0.2420328586261886,0.0,0.0,0.0,0.0,0.0,0.1200653466303044,0.24147850680297006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941913475001233,0.1730614456446429,0.0,0.0,0.0,0.25988889569342105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31963916098597833,0.0,0.0,0.1723151084159424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f4e6a61d2e8cd7651788e61c8b5c9fb36df48373adec1b1e875ff10adca28b90,0.0,0.18320912186364438,0.16206101858263244,0.0,0.0,0.1506744877662089,0.11157975457095491,0.0,0.19203280574428921,0.1600720360842042,0.0,0.0,0.0,0.0,0.08387660684378476,0.0941708343688152,0.0,0.0,0.0,0.0,0.0,0.0,0.11089871758105417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17682232386272717,0.0,0.17827184672918897,0.0,0.0,0.0,0.0,0.0,0.0,0.09406503792248674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08544078270495599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10543312754670958,0.0,0.0,0.0,0.0,0.23945251944600465,0.07438620256163847,0.1072064559261276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475775905587648,0.0,0.0,0.0,0.0,0.13130238458506827,0.0,0.0,0.0,0.2545733089119455,0.0,0.0,0.0,0.22487601089911038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19339263619512984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950843045026105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09438292408846062,0.0,0.0,0.0,0.0,0.0,0.0,0.11654887303781425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26558601576676133,0.2557122031174667,0.322559678535963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13545626821862544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20874274097334594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21537370471823428,0.0,0.0
a0c962a5903fb5b1e5cafe514b25a9dbc081d8dc768fe9c0b226c16cba635d20,0.0,0.0,0.0,0.0,0.0,0.0,0.3888057249487877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2922725995906722,0.32814339542677534,0.0,0.0,0.0,0.0,0.0,0.0,0.3864326145077989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277747419540203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2977230554730011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36738746869485606,0.0,0.0,0.0,0.0,0.0,0.2592027695738791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32888243359295527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fef984d0cfaacd9e1685f796788009e017649a9485e7927a61968007f6e05bcd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12795857024789012,0.0,0.0,0.0,0.0,0.0,0.0,0.1506882830454716,0.0,0.0,0.43829148973484,0.0,0.0,0.0,0.0,0.0,0.0,0.24223434756432466,0.0,0.0,0.0,0.0,0.0,0.0,0.12781481488987262,0.0,0.0,0.0,0.0,0.0,0.23505601617226046,0.0,0.0,0.11609624645533846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14326168338705925,0.0,0.0,0.0,0.0,0.0,0.10107537211233648,0.14567126768703098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20052723983065265,0.0,0.0,0.0,0.0,0.17841262121393828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5437298765737996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12824675604843022,0.0,0.0,0.0,0.0,0.0,0.0,0.15836566871133284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848540784154559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18405688479393797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309607627228584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f0de5714ce83c1b278f1426a198450e9ee1a94fdaefd77d502ec9c010cc43450,0.0,0.1315579310826569,0.11637200209794747,0.0,0.0,0.10819561643996427,0.0,0.0,0.13789399985508943,0.11494376304635931,0.0,0.0,0.0,0.2873427067549389,0.06022971318433808,0.06762174291250352,0.0,0.0,0.1870366418881718,0.0,0.0,0.13821731434282541,0.07963362138453918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12697172968233103,0.0,0.12801259613826355,0.0,0.0,0.0,0.15375340920731126,0.0,0.2873427067549389,0.06754577310568774,0.3483004633023829,0.0,0.0,0.0,0.0,0.1242190926707385,0.0,0.0,0.061352909115042195,0.0,0.11827214748735902,0.21653039264383617,0.0,0.0,0.0,0.185298648158828,0.0,0.0,0.0,0.12092691408171984,0.0,0.0,0.0,0.07570891660046453,0.15557263609639216,0.0,0.0,0.0,0.0,0.05341488901075575,0.07698229977240084,0.23875564051636392,0.0,0.0,0.0,0.19468508039895827,0.0,0.0,0.0,0.0,0.10597181128636372,0.0,0.0,0.0,0.11936075332439593,0.09428498912345211,0.0,0.09602537400006689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07597899306467161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043929212993677,0.13887046040965143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06777403928528575,0.0,0.0,0.0,0.0,0.0,0.0,0.08369085802551804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096164079287643,0.09768907969760497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18042872203986698,0.0,0.17461181623007177,0.09726779004095017,0.0,0.0,0.0,0.13920035083514745,0.0,0.0,0.1133612283993506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15243227869569312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2d22f914168c080b550e8145a06d00b826aaa8ae47abc1af5590084a68793af6,0.0,0.12430354871349003,0.10995500394864098,0.0,0.0,0.10222948147672836,0.07570452451637584,0.0,0.1302902332624531,0.10860552101695779,0.0,0.0,0.0,0.0,0.05690851950313067,0.06389293708894135,0.0,0.0,0.0,0.0,0.0,0.0,0.07524245519477939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11997024015136994,0.0,0.12095371103103855,0.0,0.0,0.0,0.0,0.0,0.0,0.0638211564178365,0.0,0.0,0.0,0.0,0.0,0.11736938936232802,0.0,0.0,0.057969780036327655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11425874845876689,0.0,0.0,0.13682254935946814,0.07153416692740937,0.14699403213740014,0.0,0.0,0.0,0.16246351498631803,0.05046947913769251,0.07273733305993448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001283016393363,0.0,0.0,0.0,0.0,0.08908591555072679,0.0,0.0,0.0,0.1727226536735549,0.17589463616127052,0.0,0.29722664413836064,0.15257365949331475,0.0,0.0,0.0,0.0,0.29722664413836064,0.07178935080457022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12324659387687976,0.1312128497182754,0.0,0.0,0.0,0.22559014988537462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20020851498118156,0.0,0.255099709970812,0.0,0.29722664413836064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06403683551784817,0.0,0.0,0.0,0.0,0.0,0.0,0.07907596723235626,0.0,0.10566208337685651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18019454442369898,0.17349536951824343,0.2188499803178151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17047950096831524,0.0,0.0,0.0919042385214484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14162757403793164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14612654393907867,0.0,0.0
3ffdaa1515622897c84111ab4180de09aadd03674935555270a2789625f7e513,0.0,0.0,0.0,0.0,0.0,0.2651053599676639,0.1963198378117895,0.0,0.0,0.2816399469876065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136617406164551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18550510869601566,0.0,0.0,0.0,0.0,0.0,0.13087936318276494,0.18862520464149476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596565008997889,0.0,0.0,0.0,0.0,0.2310209674251411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34270768907007293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16606274516822012,0.33398965533576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23936181048992528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23832954920473637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3672739845131651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e9519db3a55dd28cc85ddb8e02990758fa23d0f387e006de073e30277bce862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2433300108903946,0.2731940527255522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48854868742921914,0.0,0.0,0.5850272106245781,0.30586649889080775,0.0,0.0,0.0,0.0,0.0,0.21579789837146737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809144393564237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
