target_id,dataset_id,similarity_type,signatures_similarity,mbcs_similarity,ttps_similarity
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,0017e2bb45469ea5f02edab017f77b7242c9a3330478c748e7e8380149ded601,cosine,0.1753193236,0.0,0.1158488006
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,00515fe91a6b40d5c5ae851cb18d31c675ff38901edd352b3e6379087d5f2b26,cosine,0.2862442352,0.3268972448,0.1363813692
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,00b4eedbb85d52ce1a691501cbbf4587c49c93906611268a75ac547337c5919a,cosine,0.107070024,0.0711491945,0.1191410754
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,00d56f9d4e23372133f953d1a0bb58567bc2e9bc34f9e70304116a6382448458,cosine,0.5871858138,0.5693406039,0.2921493218
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,00e90b818309e8e0c0c73f539786c434af5156cb8d4eab78658e8871b972f1bc,cosine,0.0477088246,0.2112513994,0.2304659191
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,01383cd292942f754d098b5a36acf8f47223a8980a1a91f0afcad5a29bac92e0,cosine,0.4288057316,0.6533004002,0.4851649854
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,017b236bf38a1cf9a52fc0bdee2d5f23f038b00f9811c8a58b8b66b1c756b8d6,cosine,0.1268737475,0.1005700085,0.1142319579
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,0195f03c60d26ccf7bf74d6c29926169ba3233f305b8c61d07e085b9aeb6c452,cosine,0.2386103081,0.0354800691,0.2344881648
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,01ce496e53ddf9dacd4f7781f7162d20f4dcaf5095a3c42a4325039fe0d146d0,cosine,0.2515838852,0.1604591717,0.5150392382
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,0211fa99da14b1e1345530d8ecdd8445f9000c0e4a62a5af9f76e661ac48d529,cosine,0.2861224918,0.8510236613,0.7105222827
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,0251d3e4eac3e2e30f8648c4f366e525bb4f0b17b68bd677da867ef906653c31,cosine,0.1472335362,0.3190702547,0.1312852633
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,0291e99acfedf4e277d56babb2783ce0a01e873a42627b4e3f4a56c2a10cc24d,cosine,0.1717481208,0.1079707543,0.160728981
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,029446e73e84a56b1fccd594b300007e29681766bc585607c7eb833e16b3d36b,cosine,0.2515838852,0.1604591717,0.5150392382
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,0340043481091d92dcfb2c498aad3c0afca2fd208ef896f65af790cc147f8891,cosine,0.1813115846,0.0,0.1746046424
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,0341ff3dcd3d14b971c1558cb3277908aa3c7841e017fd6f30359a481305813e,cosine,0.73574874,0.6954733048,0.7105222827
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,03bb4d5c0179fdceacc5df7645e6e7fa93e931ac9beb1968c7bbe40ba3499194,cosine,0.1622763672,0.209487869,0.1091924023
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,03f51ffa9c987630724a451ad872f52bf97bd257ad06b58b6194f5dec29c8f13,cosine,0.5838162421,0.4558042049,0.214049779
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,041fd213326dd5c10a16caf88ff076bb98c68c052284430fba5f601023d39a14,cosine,0.1810595267,0.0401529137,0.1172588387
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,042271aadf2191749876fc99997d0e6bdd3b89159e7ab8cd11a9f13ae65fa6b1,cosine,0.1469891588,0.0,0.1158560074
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,04419b76566142902680b2c44b216905b44a5743502530066e408bac72d20864,cosine,0.2503104866,0.067206627,0.2180962241
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,04c9cc0d1577d5ee54a4e2d4dd12f17011d13703cdd0e6efd46718d14fd9aa87,cosine,0.1217901087,0.0877732043,0.0922023288
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,04dd197044b9d4c84a86fb2e50fc3c0c3ac5b021aa1314b821d693fa60124465,cosine,0.6704208421,0.6383345451,0.3163004381
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,04fdb3ba76452feea3b4bc18bcf9cd9f2255198d0d46447547e7a19942f563c2,cosine,0.3407465195,0.388642104,0.2464701872
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,056c3790765f928e991591cd139384b6680df26313a73711add657abc369028c,cosine,0.1530472974,0.1351301644,0.2141926476
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,059cbde98d16f289413cac8ac66ea5b813345f02f5e1f0ceb31623e65ff9a327,cosine,0.3388883226,0.2642857144,0.2477263756
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,062de0a9fa284c56323ccaa5cf9b4a70801234b129744e1def53b29a7a86b8cd,cosine,0.3441647909,0.0588098511,0.1867831208
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,06bc4902e0f44eb635f4e291f97bed748fb4514acbc3fc14c3c5bbf195689cb8,cosine,0.107070024,0.1794155521,0.0
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,06d2775330e0fdba79346c8c1a89f588311320dcb0c18422eb8f651858b22aff,cosine,0.3944394449,0.0,0.2875105298
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,06edeee5eaf02a2ee9849ca2b8bc9ec67c39c338c9b184c04f5f0da7c6bedfa5,cosine,0.2137659303,0.2204702355,0.2669926321
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,06faab22cce2f53162f1a19d3cb5af5081339310ab43030681b88e3d10e5743e,cosine,0.4720364673,0.8227093925,0.3024927123
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,07667fb2483b4727216ad7f7ce6413f32bea9530ad405fc7a415812ef6f3449a,cosine,0.1407349415,0.2311972859,0.2660687623
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,0771775f6646f28170c196d4ddba3ecdd1b0ada28c15dcc5b85f5c374c7b6987,cosine,0.5023810789,0.5847684207,0.2216662519
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,082fd5bb94abeb41478f187d82cecbc94378d781386f9711010e226deae3004f,cosine,0.1335186723,0.4502690786,0.4696630558
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,085105e613ad37808a8db9a3c2ba5561d5d38d5c5c43b469c93d15f0d64af0c1,cosine,0.2184779994,0.143159664,0.222869654
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,0975c1b6414bdf4f49f01ce71ee3203516aba6dae97968438370c78550428b37,cosine,0.2295368769,0.3049777524,0.5150392382
376c76d02aeb61b3e845c8ecf4f92bae4800e528cb2e30ec8285eecda31caa7b,098aa02c6c9dfa8b4fe8a40e0aa819ee73b834ab2058051de80c4c530534643f,cosine,0.107070024,0.1794155521,0.1681445384
