sha256,rank,action,score
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,1,D3-PT - Process Termination,1.763276
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,2,D3-FEV - File Eviction,1.238373
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,3,D3-OTF - Outbound Traffic Filtering,1.016279
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,4,D3-DNSDL - DNS Denylisting,0.914995
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,5,D3-PSA - Process Spawn Analysis,0.825086
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,6,D3-PLA - Process Lineage Analysis,0.806916
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,7,D3-NI - Network Isolation,0.731274
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,8,D3-CQ - Content Quarantine,0.600000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,9,D3-DNSTA - DNS Traffic Analysis,0.600000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,10,D3-EAL - Executable Allowlisting,0.600000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,11,D3-EDL - Executable Denylisting,0.600000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,12,D3-FA - File Analysis,0.600000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,13,D3-FIM - File Integrity Monitoring,0.600000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,14,D3-FRDDL - Forward Resolution Domain Denylisting,0.600000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,15,D3-PCSV - Process Code Segment Verification,0.600000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,16,D3-RF - Restore File,0.600000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,17,D3-RTSD - Remote Terminal Session Detection,0.600000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,18,D3-SCA - System Call Analysis,0.600000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,19,D3-SJA - Scheduled Job Analysis,0.600000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,20,D3-RKD - Registry Key Deletion,0.225086
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,21,D3-SICA - System Init Config Analysis,0.206916
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,22,D3-CAA - Connection Attempt Analysis,0.000000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,23,D3-CCSA - Credential Compromise Scope Analysis,0.000000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,24,D3-CE - Credential Eviction,0.000000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,25,D3-CR - Credential Revocation,0.000000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,26,D3-CRO - Credential Rotation,0.000000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,27,D3-EI - Execution Isolation,0.000000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,28,D3-FAPA - File Access Pattern Analysis,0.000000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,29,D3-FCA - File Creation Analysis,0.000000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,30,D3-FCOA - File Content Analysis,0.000000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,31,D3-FHRA - File Hash Reputation Analysis,0.000000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,32,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,33,D3-ITF - Inbound Traffic Filtering,0.000000
0c649e8575cdd0baf7ffcbe08c1e906a0d6adcc3e7612c86ebdd93882854ddee,34,D3-NTA - Network Traffic Analysis,0.000000
