hash,T1001,T1003,T1005,T1006,T1007,T1010,T1012,T1014,T1016,T1018,T1020,T1021,T1021.001,T1022,T1027,T1027.002,T1027.004,T1027.005,T1027.009,T1031,T1032,T1033,T1036,T1036.005,T1036.007,T1037.005,T1038,T1039,T1041,T1045,T1046,T1047,T1048,T1049,T1050,T1053,T1053.002,T1053.005,T1055,T1055.002,T1055.003,T1055.004,T1055.011,T1055.012,T1056,T1056.001,T1056.004,T1057,T1058,T1059,T1059.001,T1059.003,T1060,T1063,T1064,T1065,T1067,T1069,T1070,T1070.001,T1070.004,T1070.006,T1071,T1071.001,T1074,T1079,T1080,T1081,T1082,T1083,T1086,T1087,T1087.001,T1088,T1089,T1090,T1090.003,T1091,T1093,T1095,T1096,T1098,T1102,T1105,T1106,T1107,T1112,T1113,T1114,T1115,T1116,T1118,T1119,T1120,T1123,T1124,T1125,T1127,T1129,T1132,T1133,T1134,T1134.001,T1134.002,T1135,T1136,T1136.001,T1140,T1143,T1158,T1170,T1176,T1179,T1185,T1188,T1198,T1201,T1202,T1203,T1204.002,T1213,T1214,T1217,T1218,T1218.002,T1218.004,T1218.010,T1218.011,T1219,T1222,T1222.001,T1485,T1486,T1489,T1490,T1491,T1495,T1496,T1497,T1497.001,T1497.002,T1497.003,T1499,T1499.001,T1518,T1518.001,T1529,T1539,T1542,T1542.001,T1542.003,T1543,T1543.002,T1543.003,T1546.001,T1547,T1547.001,T1547.004,T1547.008,T1547.009,T1548,T1548.002,T1550.004,T1552,T1552.001,T1552.002,T1552.004,T1553.004,T1553.005,T1555,T1555.003,T1555.004,T1559.001,T1560,T1560.002,T1562,T1562.001,T1562.004,T1562.006,T1562.009,T1564,T1564.001,T1564.002,T1564.003,T1564.004,T1565,T1566,T1566.002,T1569.002,T1571,T1573,T1574.001,T1574.002,T1574.008,T1574.010,T1592,T1592.003,T1592.004,T1614,T1614.001,T1620,T1622,T1652
21b63a545df6a8ccbf3a70596ce720392245a6865d45a6094df56635f069dd59,0.0,0.0,0.0,0.0,0.0,0.0,0.29576994518088506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2225771133929707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24934282403426222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22648208641458095,0.0,0.0,0.0,0.0,0.0,0.5611016988551478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19717916694178772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28080731559329725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25018546053445334,0.5043345469722709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25abc25a488468887ae9b909116f16841a6be0948c5d2b9240f64be0761653de,0.0,0.0,0.12641345147789154,0.0,0.21580070366806708,0.0,0.08688132529112709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06538120220169187,0.0,0.0,0.0,0.0,0.0,0.0,0.14987650025561902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13768230533686454,0.0,0.1388109730612402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346974723314402,0.22819159295875824,0.0,0.0,0.0,0.12824887842310986,0.0,0.0,0.0,0.1648215446293043,0.0,0.25361491431328465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18644916646181345,0.05792064955493004,0.08347606612365986,0.0,0.16720942741120542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10209589596112131,0.0,0.10412550019001288,0.21110754930316938,0.0,0.2018632201829114,0.0,0.0,0.17509920082027516,0.0,0.0,0.0,0.29276190591292955,0.0,0.08248610830038508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07349105185961625,0.14814640413938476,0.29832106431180433,0.0,0.0,0.0,0.0,0.09086534570032251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1850605809499179,0.0,0.0,0.0,0.3411083408758356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12292370357472862,0.0,0.0,0.0,0.0,0.2170422481070902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21580070366806708,0.0,0.0,0.0
31f983668db02626b9c65b0f2fc7d14b59400c485d4ffc88418f3f76bf62ef85,0.0,0.0,0.17813574853018185,0.0,0.0,0.0,0.12242897993126832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09213204178701231,0.10344360444804308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19401527474971916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18980919180963074,0.0,0.0,0.09374843950248161,0.0,0.18072214379853754,0.0,0.0,0.0,0.23225858390217893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11568469841272651,0.23771801653246152,0.0,0.0,0.0,0.26273518713562133,0.08161899025141543,0.11763045268876102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14672864082562828,0.0,0.0,0.0,0.0,0.0,0.24674136209793643,0.0,0.0,0.0,0.0,0.0,0.1162354517944677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21219676693707212,0.0,0.0,0.0,0.3648232666336086,0.3040959599775993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3237762131033265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17087619488902442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22183849031292419,0.0,0.2363151189394658,0.0,0.0
34a51dc07bde9cbe8888d913bada3b4f66240ea94e035f49c9c1e4aa087d489b,0.0,0.0,0.0,0.0,0.0,0.14693977775129632,0.10899007049927711,0.0,0.0,0.15635688180946802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10832483987722286,0.0,0.0,0.0,0.0,0.0,0.0,0.17271840772323463,0.0,0.1741342882296353,0.0,0.0,0.2967881249976225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16897402239532122,0.2862596503975908,0.0,0.08345776495327234,0.0,0.0,0.0,0.0,0.2443930519724542,0.0,0.0,0.0,0.0,0.0,0.16449570391247115,0.0,0.0,0.19698029141380496,0.10298610216934814,0.21162394226731754,0.0,0.0,0.0,0.0,0.07265975348790464,0.10471827290080671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14415242317892807,0.0,0.0,0.0,0.0,0.12807630248736415,0.0,0.13062238137429744,0.26482821946354274,0.0,0.0,0.0,0.0,0.21965680401191884,0.0,0.0,0.0,0.0,0.0,0.10347639989083032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34042352048905217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09219236580940623,0.0,0.0,0.0,0.0,0.0,0.0,0.11398790707478701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14911013250874336,0.13288550403725377,0.0,0.0,0.0,0.19955609852479336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13212249974093357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2225667183040555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35c2ee1406834ee537a4c945e4755f53272d46241402e96c77d0deb505c9e52b,0.0,0.17868347621170744,0.15833960369782135,0.0,0.0,0.14671521241108454,0.10882350299362317,0.0,0.0,0.15611792448358022,0.0,0.0,0.0,0.0,0.08189344982573754,0.09194796366548612,0.0,0.1913505330978772,0.0,0.0,0.0,0.0,0.1081592890312049,0.0,0.0,0.0,0.0,0.0,0.0,0.17245444538039745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09174143620690174,0.0,0.0,0.0,0.0,0.0,0.16871578252721425,0.28582216507697705,0.0,0.0833302179971869,0.0,0.16063857403463713,0.0,0.0,0.244019550598616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10282871041726663,0.21130052131677915,0.0,0.0,0.0,0.0,0.07254870893270371,0.10455823390428554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14393211770107225,0.0,0.0,0.0,0.1621171308467224,0.0,0.0,0.1304227536086815,0.26442348740179855,0.0,0.2528444711480585,0.0,0.0,0.21932110658758858,0.0,0.0,0.0,0.0,0.0,0.10331825882582404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18861543659824237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09205146992464479,0.0,0.0,0.0,0.0,0.0,0.0,0.11381370146808188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326824175831974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1539685079518219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2070352522274415,0.0,0.0,0.0,0.0,0.0,0.19718567963420305,0.2703019140529415,0.0,0.0,0.0
36b8623b6b1120313cd6a82751d5eb175d274d2952a8b3d3d6f69874fb4e88b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790672809982378,0.0,0.0,0.0,0.0,0.1463879464836073,0.16436080801311667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30158647603793676,0.0,0.0,0.0,0.0,0.28714813002779327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18381059522553347,0.3777084671887605,0.0,0.0,0.0,0.0,0.12968383360689356,0.0,0.0,0.0,0.0,0.0,0.4726679777827357,0.0,0.0,0.0,0.0,0.2572846447198388,0.0,0.0,0.0,0.2897911118040048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18468568336000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24065018729750343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20344672345668616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38e52dbc0dbbc8d65987b05460d1a109a772aeb1fead029581115e4e4e15c240,0.0,0.2201985659107082,0.19512802414824343,0.0,0.0,0.18080283669838865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10092046892876837,0.11331103561899118,0.0,0.23580867054813515,0.0,0.0,0.0,0.0,0.13328887952893229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20791499105926475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25441360839833066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08940458292140636,0.12885115987222742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12732309057432137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14025703089953118,0.0,0.18717598549297468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24554487046260323,0.0,0.0,0.31920713992235206,0.3073398302418664,0.0,0.0,0.0,0.0,0.31455194696040606,0.3876836366646686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27385841083912627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42baf0d9105229ca324cb979bcd9fa893bd2585cb91a98c7406ef610b1e35291,0.0,0.18669493886723043,0.16543892731078055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08556522927015298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11300872515866614,0.0,0.0,0.0,0.0,0.0,0.0,0.18018662284994152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09585476053726577,0.0,0.0,0.0,0.0,0.0,0.17628033309322544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21570409811923322,0.0,0.3319091353291887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24400844796826254,0.07580150703493069,0.10924621291617324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27627919414914615,0.0,0.0,0.0,0.0,0.22915460038481367,0.0,0.0,0.0,0.0,0.0,0.10795064224350524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1970722092030669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11891665915801425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081847553846782,0.0,0.0,0.2706391716372615,0.26057749550347964,0.0,0.0,0.0,0.0,0.2666922750630209,0.3286968402704576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23219033720056217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44f53e578f99badd615955fdb2d5c5a70a69cfec2470d06e6be8d08c230b953f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20223140971606657,0.22706048349606767,0.0,0.0,0.0,0.0,0.0,0.0,0.2670934676852963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166344269832519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539298944081542,0.521795117809316,0.0,0.0,0.0,0.0,0.17915508153290974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22731608656015442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4920397797323951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52b2b45ea5d9d4871a9447c0f379ac85704447de2007b54073af0c30f7fbf488,0.0,0.0,0.0,0.0,0.2643094584702926,0.0,0.10641094143140713,0.0,0.18356648494027658,0.0,0.0,0.0,0.0,0.0,0.08007791380813278,0.0,0.0,0.0,0.0,0.0,0.0,0.18356648494027658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16863121827675961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3816199938699414,0.08970757535362416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08148282956196187,0.0,0.15707729877273097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18665488870208943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07094034105495127,0.10224023118252556,0.0,0.2047955936147539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158523076734345,0.0,0.0,0.0,0.25856135354005294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10102774571917578,0.0,0.0,0.0,0.0,0.0,0.2346919815448368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628237935125812,0.0,0.0,0.0,0.0,0.09001073578195966,0.0,0.0,0.0,0.0,0.0,0.17585925578795703,0.11129050975065008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22665941817458696,0.0,0.0,0.12974091605239413,0.0,0.0,0.3653791559448096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1505551046532892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928141736798983,0.0,0.0,0.0,0.0
