sha256,rank,action,score
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,1,D3-PT - Process Termination,1.780095
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,2,D3-PCSV - Process Code Segment Verification,1.358140
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,3,D3-NI - Network Isolation,1.180095
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,4,D3-FEV - File Eviction,0.834765
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,5,D3-CCSA - Credential Compromise Scope Analysis,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,6,D3-CQ - Content Quarantine,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,7,D3-CR - Credential Revocation,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,8,D3-CRO - Credential Rotation,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,9,D3-EAL - Executable Allowlisting,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,10,D3-EDL - Executable Denylisting,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,11,D3-FA - File Analysis,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,12,D3-FIM - File Integrity Monitoring,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,13,D3-PLA - Process Lineage Analysis,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,14,D3-PSA - Process Spawn Analysis,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,15,D3-RC - Restore Configuration,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,16,D3-RF - Restore File,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,17,D3-RUAA - Restore User Account Access,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,18,D3-SCA - System Call Analysis,0.600000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,19,D3-SICA - System Init Config Analysis,0.445962
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,20,D3-FAPA - File Access Pattern Analysis,0.234765
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,21,D3-RKD - Registry Key Deletion,0.234765
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,22,D3-CAA - Connection Attempt Analysis,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,23,D3-CE - Credential Eviction,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,24,D3-DNSDL - DNS Denylisting,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,25,D3-DNSTA - DNS Traffic Analysis,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,26,D3-EI - Execution Isolation,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,27,D3-FCA - File Creation Analysis,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,28,D3-FCOA - File Content Analysis,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,29,D3-FHRA - File Hash Reputation Analysis,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,30,D3-FRDDL - Forward Resolution Domain Denylisting,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,31,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,32,D3-ITF - Inbound Traffic Filtering,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,33,D3-NTA - Network Traffic Analysis,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,34,D3-OTF - Outbound Traffic Filtering,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,35,D3-PA - Process Analysis,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,36,D3-PSMD - Process Self,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,37,D3-RTSD - Remote Terminal Session Detection,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,38,D3-SEA - Script Execution Analysis,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,39,D3-SJA - Scheduled Job Analysis,0.000000
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2,40,D3-ST - Session Termination,0.000000
