sha256,ttps,mbc
8025918ab649e33642c4eb74c2814397e971d5ab68e631e91649354c8dec2be5,"T1036
T1055
T1057
T1071
T1082
T1083
T1497
T1518.001
T1547.001
T1573
T1574.002",
