sha256,ttps,mbc
3503efbd12d4846d6e226f57d5958cd369ee8015d5faa077fa9acb90af15eca1,"T1007
T1010
T1012
T1018
T1027
T1033
T1036
T1055
T1055.012
T1056
T1056.001
T1057
T1059
T1059.003
T1064
T1071
T1082
T1083
T1087
T1095
T1105
T1112
T1113
T1115
T1129
T1134
T1222
T1489
T1497
T1518
T1529
T1543.003
T1547.001
T1564.003
T1569.002
T1571
T1614
T1614.001
T1620",
