sha256,ttps,mbc
bb5991cded52d75cc97376be8799f0d6e5d36ebf84b92c3d6f69946d131cab50,"T1006
T1010
T1016
T1018
T1027
T1027.002
T1036
T1045
T1050
T1055
T1056
T1057
T1058
T1060
T1065
T1071
T1073
T1082
T1083
T1095
T1112
T1135
T1143
T1497
T1518.001
T1543.003
T1547.008
T1571","F0001.002
F0001.008"
