sha256,ttps,mbc
2896b38ec3f5f196a9d127dbda3f44c7c29c844f53ae5f209229d56fd6f2a59c,"T1005
T1007
T1027
T1033
T1045
T1047
T1057
T1060
T1071
T1074
T1082
T1083
T1087.001
T1112
T1120
T1124
T1129
T1486
T1489
T1497
T1497.003
T1518
T1543
T1543.003
T1547
T1547.001
T1559.001
T1562
T1562.001
T1562.009
T1569.002","B0001.034
C0002.014
C0017
C0021.004
C0026.001
C0026.002
C0027.001
C0027.009
C0028.002
C0030.006
C0032.001"
