sha256,ttps,mbc
781bc4dcbd459893397a8b987bf697f5b95435dfaf7fe3f4d2224728e7a2202a,"T1005
T1036
T1055
T1057
T1071
T1082
T1083
T1135
T1497
T1518.001
T1543.003
T1547.001
T1564.001
T1569.002
T1573
T1574.010",
