sha256,ttps,mbc
e32998012af31476e39dedb2f725269dbd0a165d74b53a32e5e359da3a01221d,"T1036
T1055
T1057
T1071
T1082
T1083
T1497
T1518.001
T1547.001
T1562.001
T1571
T1573
T1574.002",
