sha256,ttps,mbc
a56e155faefc72a0f5174e27670cd9f8e8c66a646744feedd0211e37f6aef6fb,"T1027
T1027.002
T1036
T1055
T1057
T1071
T1082
T1083
T1486
T1497
T1518.001
T1543.003
T1547.001
T1547.008
T1562.001
T1571
T1573
T1574.002",
