sha256,rank,action,score
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,1,D3-PT - Process Termination,1.870313
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,2,D3-FEV - File Eviction,1.324968
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,3,D3-OTF - Outbound Traffic Filtering,1.049111
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,4,D3-PSA - Process Spawn Analysis,1.046167
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,5,D3-CQ - Content Quarantine,0.775035
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,6,D3-RC - Restore Configuration,0.770310
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,7,D3-SICA - System Init Config Analysis,0.770310
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,8,D3-NI - Network Isolation,0.549111
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,9,D3-RKD - Registry Key Deletion,0.546167
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,10,D3-DNSDL - DNS Denylisting,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,11,D3-DNSTA - DNS Traffic Analysis,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,12,D3-EAL - Executable Allowlisting,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,13,D3-EDL - Executable Denylisting,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,14,D3-FA - File Analysis,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,15,D3-FIM - File Integrity Monitoring,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,16,D3-FRDDL - Forward Resolution Domain Denylisting,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,17,D3-PCSV - Process Code Segment Verification,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,18,D3-PLA - Process Lineage Analysis,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,19,D3-RF - Restore File,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,20,D3-RTSD - Remote Terminal Session Detection,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,21,D3-SCA - System Call Analysis,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,22,D3-SJA - Scheduled Job Analysis,0.500000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,23,D3-CCSA - Credential Compromise Scope Analysis,0.275035
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,24,D3-CR - Credential Revocation,0.275035
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,25,D3-ST - Session Termination,0.275035
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,26,D3-CAA - Connection Attempt Analysis,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,27,D3-CE - Credential Eviction,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,28,D3-CRO - Credential Rotation,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,29,D3-EI - Execution Isolation,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,30,D3-FAPA - File Access Pattern Analysis,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,31,D3-FCA - File Creation Analysis,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,32,D3-FCOA - File Content Analysis,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,33,D3-FHRA - File Hash Reputation Analysis,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,34,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,35,D3-ITF - Inbound Traffic Filtering,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,36,D3-NTA - Network Traffic Analysis,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,37,D3-PA - Process Analysis,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,38,D3-PSMD - Process Self,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,39,D3-RUAA - Restore User Account Access,0.000000
a7693434e775cf120cec21c7380f70b9e8914f7dd02019e953d5af4af0147a39,40,D3-SEA - Script Execution Analysis,0.000000
