sha256,rank,action,score
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,1,D3-PT - Process Termination,1.731915
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,2,D3-FEV - File Eviction,1.516922
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,3,D3-OTF - Outbound Traffic Filtering,1.307313
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,4,D3-PSA - Process Spawn Analysis,1.035250
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,5,D3-SICA - System Init Config Analysis,0.814993
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,6,D3-SJA - Scheduled Job Analysis,0.809609
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,7,D3-NI - Network Isolation,0.702049
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,8,D3-CQ - Content Quarantine,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,9,D3-DNSDL - DNS Denylisting,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,10,D3-DNSTA - DNS Traffic Analysis,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,11,D3-EAL - Executable Allowlisting,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,12,D3-EDL - Executable Denylisting,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,13,D3-FA - File Analysis,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,14,D3-FIM - File Integrity Monitoring,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,15,D3-FRDDL - Forward Resolution Domain Denylisting,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,16,D3-PCSV - Process Code Segment Verification,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,17,D3-PLA - Process Lineage Analysis,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,18,D3-RC - Restore Configuration,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,19,D3-RF - Restore File,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,20,D3-RTSD - Remote Terminal Session Detection,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,21,D3-SCA - System Call Analysis,0.600000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,22,D3-CCSA - Credential Compromise Scope Analysis,0.209609
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,23,D3-CAA - Connection Attempt Analysis,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,24,D3-CE - Credential Eviction,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,25,D3-CR - Credential Revocation,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,26,D3-CRO - Credential Rotation,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,27,D3-EI - Execution Isolation,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,28,D3-FAPA - File Access Pattern Analysis,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,29,D3-FCA - File Creation Analysis,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,30,D3-FCOA - File Content Analysis,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,31,D3-FHRA - File Hash Reputation Analysis,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,32,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,33,D3-ITF - Inbound Traffic Filtering,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,34,D3-NTA - Network Traffic Analysis,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,35,D3-PA - Process Analysis,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,36,D3-PSMD - Process Self,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,37,D3-RKD - Registry Key Deletion,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,38,D3-RUAA - Restore User Account Access,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,39,D3-SEA - Script Execution Analysis,0.000000
44814d480211c0c7ebac68b7747789b1d2aee342e2353a16563f086283f152d7,40,D3-ST - Session Termination,0.000000
