sha256,ttps,mbc
65e8cbf56f668946a6b3b61a175c37473df451d5fa9d92a08e83c866824f0ef7,"T1027
T1027.009
T1045
T1057
T1060
T1065
T1071.001
T1083
T1086
T1089
T1095
T1112
T1129
T1140
T1143
T1497.001
T1564.003
T1620","B0009
B0030.001
C0002.003
C0002.012
C0002.017
C0021.003
C0026.001
C0052
C0053.001"
