sha256,ttps,mbc
7b5bfbc787d75cd1d8035161fd5b9139f3133f93d295e26cef10f677d9e2c879,"T1010
T1012
T1027
T1027.002
T1036
T1045
T1053
T1055
T1056
T1057
T1060
T1065
T1071
T1071.001
T1082
T1083
T1096
T1106
T1112
T1143
T1219
T1497
T1518.001
T1562.001
T1564.001
T1620","B0013.001
C0021.003"
