sha256,ttps,mbc
40995428d8fcbe2da30dca08cd15228bb4b08a4dea38e78d71181d3fda5a4f42,"T1018
T1055
T1057
T1071
T1082
T1091
T1095
T1120
T1497
T1518.001
T1543.003
T1547.001
T1571",
