sha256,ttps,mbc
6aed0532be973d38392d39625f08a371d9734f7a83493d3506bcd14f7820690e,"T1012
T1027
T1027.002
T1027.005
T1033
T1045
T1055
T1057
T1059
T1063
T1071
T1082
T1083
T1112
T1129
T1140
T1497
T1518
T1518.001
T1542.003
T1614
T1614.001","B0001.033
B0001.034
B0002
B0003
B0032.017
B0032.020
C0002
C0003.001
C0003.003
C0003.004
C0018
C0021.004
C0026.001
C0026.002
C0027.001
C0027.009
C0030.005
C0031.001
C0034.001
C0036.002
C0036.006
C0040
C0041
C0046
C0047
C0048
C0049
C0051
C0052
F0001"
