hash,T1001,T1003,T1005,T1006,T1007,T1010,T1012,T1014,T1016,T1018,T1020,T1021,T1021.001,T1022,T1027,T1027.002,T1027.004,T1027.005,T1027.009,T1031,T1032,T1033,T1036,T1036.005,T1036.007,T1037.005,T1038,T1039,T1041,T1045,T1046,T1047,T1048,T1049,T1050,T1053,T1053.002,T1053.005,T1055,T1055.002,T1055.003,T1055.004,T1055.011,T1055.012,T1056,T1056.001,T1056.004,T1057,T1058,T1059,T1059.001,T1059.003,T1060,T1063,T1064,T1065,T1067,T1069,T1070,T1070.001,T1070.004,T1070.006,T1071,T1071.001,T1074,T1079,T1080,T1081,T1082,T1083,T1086,T1087,T1087.001,T1088,T1089,T1090,T1090.003,T1091,T1093,T1095,T1096,T1098,T1102,T1105,T1106,T1107,T1112,T1113,T1114,T1115,T1116,T1118,T1119,T1120,T1123,T1124,T1125,T1127,T1129,T1132,T1133,T1134,T1134.001,T1134.002,T1135,T1136,T1136.001,T1140,T1143,T1158,T1170,T1176,T1179,T1185,T1188,T1198,T1201,T1202,T1203,T1204.002,T1213,T1214,T1217,T1218,T1218.002,T1218.004,T1218.010,T1218.011,T1219,T1222,T1222.001,T1485,T1486,T1489,T1490,T1491,T1495,T1496,T1497,T1497.001,T1497.002,T1497.003,T1499,T1499.001,T1518,T1518.001,T1529,T1539,T1542,T1542.001,T1542.003,T1543,T1543.002,T1543.003,T1546.001,T1547,T1547.001,T1547.004,T1547.008,T1547.009,T1548,T1548.002,T1550.004,T1552,T1552.001,T1552.002,T1552.004,T1553.004,T1553.005,T1555,T1555.003,T1555.004,T1559.001,T1560,T1560.002,T1562,T1562.001,T1562.004,T1562.006,T1562.009,T1564,T1564.001,T1564.002,T1564.003,T1564.004,T1565,T1566,T1566.002,T1569.002,T1571,T1573,T1574.001,T1574.002,T1574.008,T1574.010,T1592,T1592.003,T1592.004,T1614,T1614.001,T1620,T1622,T1652
21b63a545df6a8ccbf3a70596ce720392245a6865d45a6094df56635f069dd59,0.0,0.0,0.0,0.0,0.0,0.0,0.2957484123985764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2223196619029507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24932467126100846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22671248268239008,0.0,0.0,0.0,0.0,0.0,0.5610608492660286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19716481181157003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807868721273675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504489854653327,0.5042978301719752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25abc25a488468887ae9b909116f16841a6be0948c5d2b9240f64be0761653de,0.0,0.0,0.12641147095367514,0.0,0.21618210531074303,0.0,0.08703487752529805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06542575964570799,0.0,0.0,0.0,0.0,0.0,0.0,0.1497901818574553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13792564215889672,0.0,0.13905630466696306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13493553382215032,0.2285948939995796,0.0,0.0,0.0,0.12824218058502518,0.0,0.0,0.0,0.1651128467742996,0.0,0.25406314799965385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18677869281254064,0.05802301729752595,0.08362359997411783,0.0,0.16750494985020373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10227633810875185,0.0,0.10445779447067277,0.2114806563631416,0.0,0.20221998900926352,0.0,0.0,0.17540866747950729,0.0,0.0,0.0,0.29327932717212934,0.0,0.08263189252012564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07370385051106805,0.14840823499041947,0.29327932717212934,0.0,0.0,0.0,0.0,0.09102593920870015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18538765314370198,0.0,0.0,0.0,0.34171120861133947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1229299522536204,0.0,0.0,0.0,0.0,0.21742584402939755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21618210531074303,0.0,0.0,0.0
31f983668db02626b9c65b0f2fc7d14b59400c485d4ffc88418f3f76bf62ef85,0.0,0.0,0.17785551208143194,0.0,0.0,0.0,0.12245433578475862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09205123472828142,0.10334873935931345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19405545659950832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898485025517552,0.0,0.0,0.09387007779967815,0.0,0.1804312419301534,0.0,0.0,0.0,0.23230668619485992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11584599226631635,0.23776724950983819,0.0,0.0,0.0,0.2627896013349024,0.08163589408545868,0.1176548147354435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14696763186377865,0.0,0.0,0.0,0.0,0.0,0.24679246387000758,0.0,0.0,0.0,0.0,0.0,0.11625952492721564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21224071429444283,0.0,0.0,0.0,0.364898823951033,0.30415894026717216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32384326930380863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1709115844819543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22131457147672606,0.0,0.23636406136744925,0.0,0.0
34a51dc07bde9cbe8888d913bada3b4f66240ea94e035f49c9c1e4aa087d489b,0.0,0.0,0.0,0.0,0.0,0.14692803965057197,0.1089813639635449,0.0,0.0,0.15634439143514112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10844868823306913,0.0,0.0,0.0,0.0,0.0,0.0,0.1727046103288338,0.0,0.17412037772938763,0.0,0.0,0.29676441644873036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16896052411646828,0.2862367829027497,0.0,0.08354207344650263,0.0,0.0,0.0,0.0,0.2443735289385672,0.0,0.0,0.0,0.0,0.0,0.16417400989541064,0.0,0.0,0.196964555889111,0.10310009985342485,0.21160703695285446,0.0,0.0,0.0,0.0,0.07265394915419664,0.10470990761229326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14414090774254434,0.0,0.0,0.0,0.0,0.12806607127181444,0.0,0.130797597948347,0.2648070639918094,0.0,0.0,0.0,0.0,0.21963925700232254,0.0,0.0,0.0,0.0,0.0,0.10346813380779209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403963261810602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09228882014255359,0.0,0.0,0.0,0.0,0.0,0.0,0.11397880129311863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14934380425341273,0.13306700663802912,0.0,0.0,0.0,0.19954015723496368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132111945299967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22254893883958834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35c2ee1406834ee537a4c945e4755f53272d46241402e96c77d0deb505c9e52b,0.0,0.17868918320865942,0.15806282321492007,0.0,0.0,0.14671989836911373,0.10882697872295782,0.0,0.0,0.15612291075616716,0.0,0.0,0.0,0.0,0.08180729329833607,0.09184755269972567,0.0,0.19135664466976007,0.0,0.0,0.0,0.0,0.1082950575918724,0.0,0.0,0.0,0.0,0.0,0.0,0.17245995342744805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09174436634967657,0.0,0.0,0.0,0.0,0.0,0.16872117116458044,0.28583129399174567,0.0,0.083423726027833,0.0,0.1603519124141429,0.0,0.0,0.2440273443737373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10295404613248091,0.21130727007417224,0.0,0.0,0.0,0.0,0.07255102607623329,0.10456157340458432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14393671476944378,0.0,0.0,0.0,0.16212230872881436,0.0,0.0,0.13061230738220744,0.26443193286115846,0.0,0.252852546783572,0.0,0.0,0.219328111515595,0.0,0.0,0.0,0.0,0.0,0.10332155872238248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18862146081348924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09215808190270212,0.0,0.0,0.0,0.0,0.0,0.0,0.11381733658007513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13287850118088615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15370958951979238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20763461172255457,0.0,0.0,0.0,0.0,0.0,0.19668553185011808,0.270310547264206,0.0,0.0,0.0
36b8623b6b1120313cd6a82751d5eb175d274d2952a8b3d3d6f69874fb4e88b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27911279962280866,0.0,0.0,0.0,0.0,0.14625311910642072,0.1642028543303419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3016356677652124,0.0,0.0,0.0,0.0,0.28667330747300246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1840587772118348,0.377770075163202,0.0,0.0,0.0,0.0,0.12970498631857566,0.0,0.0,0.0,0.0,0.0,0.47274507458946424,0.0,0.0,0.0,0.0,0.25732661038169985,0.0,0.0,0.0,0.2898383795910954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18471580741558413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2406894397153767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20347990762285595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38e52dbc0dbbc8d65987b05460d1a109a772aeb1fead029581115e4e4e15c240,0.0,0.2202142941620535,0.19479462842968692,0.0,0.0,0.18081575100801536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10081827577646087,0.11319176474528718,0.0,0.23582551379152522,0.0,0.0,0.0,0.0,0.13346146219150334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079298419245477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2544317805474634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08941096887467448,0.12886036339914517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12733218495494247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402670491202485,0.0,0.18718935502121598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24556240913922092,0.0,0.0,0.31922994011683625,0.30736178278310333,0.0,0.0,0.0,0.0,0.31457441464570857,0.3877113279698081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2738779718834995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42baf0d9105229ca324cb979bcd9fa893bd2585cb91a98c7406ef610b1e35291,0.0,0.18670258865652595,0.16515122927236195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08547598212448955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11315160340455523,0.0,0.0,0.0,0.0,0.0,0.0,0.1801940059622371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09585868816768538,0.0,0.0,0.0,0.0,0.0,0.1762875561460478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21571293655326257,0.0,0.33192273524231936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2440184461675957,0.07580461298713603,0.10925068925878442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27629051463611165,0.0,0.0,0.0,0.0,0.22916398995059237,0.0,0.0,0.0,0.0,0.0,0.10795506550035672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19708028419902313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11892153174530454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081932857150819,0.0,0.0,0.2706502610253868,0.26058817261635614,0.0,0.0,0.0,0.0,0.26670320272781645,0.3287103085604146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23219985115507435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44f53e578f99badd615955fdb2d5c5a70a69cfec2470d06e6be8d08c230b953f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20198798108255542,0.22677809018243786,0.0,0.0,0.0,0.0,0.0,0.0,0.2673881406200526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41658447988415526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2542008063601716,0.521732563803287,0.0,0.0,0.0,0.0,0.17913360400721462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22754480870162477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49198079286514135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52b2b45ea5d9d4871a9447c0f379ac85704447de2007b54073af0c30f7fbf488,0.0,0.0,0.0,0.0,0.265215989639463,0.0,0.10677591072046186,0.0,0.18419608306807922,0.0,0.0,0.0,0.0,0.0,0.08026546678046341,0.0,0.0,0.0,0.0,0.0,0.0,0.1837652161935253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1692095912806915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37427000452353926,0.09001525527412124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08185143451416092,0.0,0.15732975117663442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18729507946736054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07118365293145425,0.10259089572872292,0.0,0.20549800354739506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1590667807354208,0.0,0.0,0.0,0.2594481698026397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10137425167085648,0.0,0.0,0.0,0.0,0.0,0.2354969304015902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637252291335299,0.0,0.0,0.0,0.0,0.09042117350755838,0.0,0.0,0.0,0.0,0.0,0.17684725885202868,0.1116722150309141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22743681686682635,0.0,0.0,0.13037413282305868,0.0,0.0,0.36663233695220204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15081261650408992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19297858890577102,0.0,0.0,0.0,0.0
