sha256,rank,action,score
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,1,D3-PT - Process Termination,1.388165
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,2,D3-PSA - Process Spawn Analysis,1.110367
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,3,D3-FEV - File Eviction,0.963605
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,4,D3-OTF - Outbound Traffic Filtering,0.962393
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,5,D3-PCSV - Process Code Segment Verification,0.884198
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,6,D3-CCSA - Credential Compromise Scope Analysis,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,7,D3-CQ - Content Quarantine,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,8,D3-CR - Credential Revocation,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,9,D3-CRO - Credential Rotation,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,10,D3-EAL - Executable Allowlisting,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,11,D3-EDL - Executable Denylisting,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,12,D3-FA - File Analysis,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,13,D3-FIM - File Integrity Monitoring,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,14,D3-PLA - Process Lineage Analysis,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,15,D3-RC - Restore Configuration,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,16,D3-RF - Restore File,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,17,D3-RTSD - Remote Terminal Session Detection,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,18,D3-RUAA - Restore User Account Access,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,19,D3-SCA - System Call Analysis,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,20,D3-SJA - Scheduled Job Analysis,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,21,D3-ST - Session Termination,0.600000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,22,D3-RKD - Registry Key Deletion,0.363605
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,23,D3-NI - Network Isolation,0.137437
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,24,D3-CAA - Connection Attempt Analysis,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,25,D3-CE - Credential Eviction,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,26,D3-DNSDL - DNS Denylisting,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,27,D3-DNSTA - DNS Traffic Analysis,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,28,D3-EI - Execution Isolation,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,29,D3-FAPA - File Access Pattern Analysis,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,30,D3-FCA - File Creation Analysis,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,31,D3-FCOA - File Content Analysis,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,32,D3-FHRA - File Hash Reputation Analysis,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,33,D3-FRDDL - Forward Resolution Domain Denylisting,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,34,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,35,D3-ITF - Inbound Traffic Filtering,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,36,D3-NTA - Network Traffic Analysis,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,37,D3-PA - Process Analysis,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,38,D3-PSMD - Process Self,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,39,D3-SEA - Script Execution Analysis,0.000000
9543093bc02b5d20ad4606f3ba21dc41d8c0da1dc56933dc78c88d78d883dd80,40,D3-SICA - System Init Config Analysis,0.000000
