hash,T1001,T1003,T1005,T1006,T1007,T1010,T1012,T1014,T1016,T1018,T1020,T1021,T1021.001,T1022,T1027,T1027.002,T1027.004,T1027.005,T1027.009,T1031,T1032,T1033,T1036,T1036.005,T1036.007,T1037.005,T1038,T1039,T1040,T1041,T1045,T1046,T1047,T1048,T1049,T1050,T1053,T1053.002,T1053.005,T1055,T1055.002,T1055.003,T1055.004,T1055.011,T1055.012,T1056,T1056.001,T1056.004,T1057,T1058,T1059,T1059.001,T1059.003,T1060,T1063,T1064,T1065,T1067,T1069,T1070,T1070.001,T1070.004,T1070.006,T1071,T1071.001,T1074,T1079,T1080,T1081,T1082,T1083,T1086,T1087,T1087.001,T1088,T1089,T1090,T1090.003,T1091,T1093,T1095,T1096,T1098,T1102,T1105,T1106,T1107,T1112,T1113,T1114,T1115,T1116,T1118,T1119,T1120,T1123,T1124,T1125,T1127,T1129,T1132,T1133,T1134,T1134.001,T1134.002,T1135,T1136,T1136.001,T1140,T1143,T1158,T1170,T1176,T1179,T1185,T1188,T1198,T1201,T1202,T1203,T1204.002,T1213,T1214,T1217,T1218,T1218.002,T1218.004,T1218.010,T1218.011,T1219,T1222,T1222.001,T1485,T1486,T1489,T1490,T1491,T1495,T1496,T1497,T1497.001,T1497.002,T1497.003,T1499,T1499.001,T1518,T1518.001,T1529,T1539,T1542,T1542.001,T1542.003,T1543,T1543.002,T1543.003,T1546.001,T1547,T1547.001,T1547.004,T1547.008,T1547.009,T1548,T1548.002,T1550.004,T1552,T1552.001,T1552.002,T1552.004,T1553.004,T1553.005,T1555,T1555.003,T1555.004,T1559.001,T1560,T1560.002,T1562,T1562.001,T1562.004,T1562.006,T1562.009,T1564,T1564.001,T1564.002,T1564.003,T1564.004,T1565,T1566,T1566.002,T1569.002,T1571,T1573,T1574.001,T1574.002,T1574.008,T1574.010,T1592,T1592.003,T1592.004,T1614,T1614.001,T1620,T1622,T1652
21b63a545df6a8ccbf3a70596ce720392245a6865d45a6094df56635f069dd59,0.0,0.0,0.0,0.0,0.0,0.0,0.2959005865052975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22267542550801597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24973352225565096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2265821233527722,0.0,0.0,0.0,0.0,0.0,0.5613495369815797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197266260806244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28093134793739283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25057785124802034,0.5034016735247053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25abc25a488468887ae9b909116f16841a6be0948c5d2b9240f64be0761653de,0.0,0.0,0.12619576682914074,0.0,0.21581321970713238,0.0,0.08688636424625053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06538499418970203,0.0,0.0,0.0,0.0,0.0,0.0,0.14988519281361481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1376902906542565,0.0,0.138819023839259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347052845340746,0.2282048276463348,0.0,0.0,0.0,0.12825631661930265,0.0,0.0,0.0,0.1648311039720512,0.0,0.2536296235061702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18645998016636336,0.0579240088447757,0.08348090758009102,0.0,0.16721912524670826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10224423648651047,0.0,0.10413153927517767,0.2111197931480186,0.0,0.2018749278738814,0.0,0.0,0.17510935624794766,0.0,0.0,0.0,0.2927788855584495,0.0,0.08249089234110545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07357808483150302,0.14781566229594675,0.29833836637816213,0.0,0.0,0.0,0.0,0.09087061572121279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1850713141190932,0.0,0.0,0.0,0.34112812452457875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12293083292069387,0.0,0.0,0.0,0.0,0.21705483615342164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21581321970713238,0.0,0.0,0.0
31f983668db02626b9c65b0f2fc7d14b59400c485d4ffc88418f3f76bf62ef85,0.0,0.0,0.17782589323406314,0.0,0.0,0.0,0.1224339430725013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09213577672244777,0.10344779794225346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19402313992355694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18981688647331899,0.0,0.0,0.0937522399649692,0.0,0.18072947008291976,0.0,0.0,0.0,0.2322679994192822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11582670006264457,0.2377276533691838,0.0,0.0,0.0,0.2627458381419546,0.08162229899887162,0.1176352213027797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467345890493883,0.0,0.0,0.0,0.0,0.0,0.24675136473153506,0.0,0.0,0.0,0.0,0.0,0.11624016385662699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2122053691693547,0.0,0.0,0.0,0.36483805618260584,0.30410828770587567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32378933864822945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17088312202906156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2218474834104649,0.0,0.2363246989042049,0.0,0.0
34a51dc07bde9cbe8888d913bada3b4f66240ea94e035f49c9c1e4aa087d489b,0.0,0.0,0.0,0.0,0.0,0.14713533413280921,0.10895888690013611,0.0,0.0,0.15631214589634357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1084263210323537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17266899054636667,0.0,0.17408446594934884,0.0,0.0,0.2967032097216039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16892567654000173,0.286177747466917,0.0,0.08343388650750581,0.0,0.0,0.0,0.0,0.24432312766714234,0.0,0.0,0.0,0.0,0.0,0.16444863936734583,0.0,0.0,0.19692393256920576,0.10307883578223344,0.21156339366730223,0.0,0.0,0.0,0.0,0.07263896450578845,0.10468831152331684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1441111791338603,0.0,0.0,0.0,0.0,0.12821825721641028,0.0,0.13058500846536217,0.2647524483680737,0.0,0.0,0.0,0.0,0.21959395709665838,0.0,0.0,0.0,0.0,0.0,0.1034467938307556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34032612050983874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09226978586378497,0.0,0.0,0.0,0.0,0.0,0.0,0.11395529352398501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490674699929865,0.13284748361694793,0.0,0.0,0.0,0.19949900270538495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13227457136376994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22325074114821225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35c2ee1406834ee537a4c945e4755f53272d46241402e96c77d0deb505c9e52b,0.0,0.1786550639477288,0.15803264239137013,0.0,0.0,0.1469291483597522,0.10880619908752234,0.0,0.0,0.15609310034328325,0.0,0.0,0.0,0.0,0.08188042803791529,0.09193334312042313,0.0,0.1913201066590475,0.0,0.0,0.0,0.0,0.10827437952249447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17242702358779344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918300151489902,0.0,0.0,0.0,0.0,0.0,0.16868895521529848,0.28577671680734806,0.0,0.08331696775043029,0.0,0.16061303107080302,0.0,0.0,0.24398074931696112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10293438788624136,0.21126692265215857,0.0,0.0,0.0,0.0,0.07253717304190278,0.10454160821395415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1439092312125741,0.0,0.0,0.0,0.16209135277918796,0.0,0.0,0.1304020152293813,0.26438144171248523,0.0,0.2528042666254462,0.0,0.0,0.21928623257848281,0.0,0.0,0.0,0.0,0.0,0.1033018303025727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18858544506411343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09214048505891538,0.0,0.0,0.0,0.0,0.0,0.0,0.11379560407598353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326613198972019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15394402558789508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20759496556508503,0.0,0.0,0.0,0.0,0.0,0.19715432535510932,0.2702589336414405,0.0,0.0,0.0
36b8623b6b1120313cd6a82751d5eb175d274d2952a8b3d3d6f69874fb4e88b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790560841389442,0.0,0.0,0.0,0.0,0.1463820730425031,0.16435421345701495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30157437565366757,0.0,0.0,0.0,0.0,0.28713660894514675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18402137662460566,0.3776933126047263,0.0,0.0,0.0,0.0,0.12967863037549948,0.0,0.0,0.0,0.0,0.0,0.47264901319175656,0.0,0.0,0.0,0.0,0.2572743218329887,0.0,0.0,0.0,0.28977948467848946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846782733203755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24064053182561684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20343856067841945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38e52dbc0dbbc8d65987b05460d1a109a772aeb1fead029581115e4e4e15c240,0.0,0.2201414681125228,0.19473020880010605,0.0,0.0,0.1810483157527633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089430010907674,0.11328165390791059,0.0,0.23574752502783788,0.0,0.0,0.0,0.0,0.13341732576932883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2078610784093339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25434763859145265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0893814001871711,0.1288177485850471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12729007551766156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14022066205393374,0.0,0.18712745049638818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24548120033195936,0.0,0.0,0.31912436906151903,0.307260136591143,0.0,0.0,0.0,0.0,0.31447038319766274,0.38758310975181376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27470743797649777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42baf0d9105229ca324cb979bcd9fa893bd2585cb91a98c7406ef610b1e35291,0.0,0.1866653040693001,0.16511824850087092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08555164717577661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1131290069807068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18015802114177362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594733740931055,0.0,0.0,0.0,0.0,0.0,0.17625235144529214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21566985858708898,0.0,0.3318564501293842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24396971557898242,0.07578947477333096,0.10922887184916806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27623533930155014,0.0,0.0,0.0,0.0,0.22911822580327218,0.0,0.0,0.0,0.0,0.0,0.10793350682736196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19704092718153565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11889778306428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081517094264137,0.0,0.0,0.2705962120518963,0.260536133046247,0.0,0.0,0.0,0.0,0.266649941983565,0.32864466497046896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23293361255213854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44f53e578f99badd615955fdb2d5c5a70a69cfec2470d06e6be8d08c230b953f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2021865039805896,0.2270100644339474,0.0,0.0,0.0,0.0,0.0,0.0,0.26736081858516464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165419127917375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254174831822618,0.5216792525559094,0.0,0.0,0.0,0.0,0.17911529992474132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2275215579052824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491930521688732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52b2b45ea5d9d4871a9447c0f379ac85704447de2007b54073af0c30f7fbf488,0.0,0.0,0.0,0.0,0.26432546239217947,0.0,0.10641738460754027,0.0,0.1831481797458143,0.0,0.0,0.0,0.0,0.0,0.08008276252101983,0.0,0.0,0.0,0.0,0.0,0.0,0.1835775998799501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686414288869308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3816431009377237,0.0898139087899359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814877633424137,0.0,0.15708680979376788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18666619064442583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07094463648835514,0.10224642182240283,0.0,0.20480799397568672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585326752971509,0.0,0.0,0.0,0.25857700941453043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10103386294313081,0.0,0.0,0.0,0.0,0.0,0.23470619213026897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26283970747754387,0.0,0.0,0.0,0.0,0.09011756240609614,0.0,0.0,0.0,0.0,0.0,0.17586990405536676,0.11129724838435283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22667314238878797,0.0,0.0,0.12974877185709385,0.0,0.0,0.36540127963082775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15056422075586262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19282584856657137,0.0,0.0,0.0,0.0
