sha256,rank,action,score
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,1,D3-FEV - File Eviction,1.153540
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,2,D3-OTF - Outbound Traffic Filtering,0.886708
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,3,D3-PT - Process Termination,0.692341
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,4,D3-CAA - Connection Attempt Analysis,0.600000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,5,D3-CQ - Content Quarantine,0.600000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,6,D3-EAL - Executable Allowlisting,0.600000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,7,D3-EDL - Executable Denylisting,0.600000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,8,D3-FA - File Analysis,0.600000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,9,D3-FIM - File Integrity Monitoring,0.600000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,10,D3-PSA - Process Spawn Analysis,0.600000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,11,D3-RC - Restore Configuration,0.600000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,12,D3-RF - Restore File,0.600000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,13,D3-RTSD - Remote Terminal Session Detection,0.600000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,14,D3-SCA - System Call Analysis,0.600000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,15,D3-SICA - System Init Config Analysis,0.600000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,16,D3-RKD - Registry Key Deletion,0.553540
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,17,D3-NI - Network Isolation,0.277354
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,18,D3-FRDDL - Forward Resolution Domain Denylisting,0.267079
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,19,D3-FAPA - File Access Pattern Analysis,0.138553
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,20,D3-CCSA - Credential Compromise Scope Analysis,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,21,D3-CE - Credential Eviction,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,22,D3-CR - Credential Revocation,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,23,D3-CRO - Credential Rotation,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,24,D3-DNSDL - DNS Denylisting,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,25,D3-DNSTA - DNS Traffic Analysis,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,26,D3-EI - Execution Isolation,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,27,D3-FCA - File Creation Analysis,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,28,D3-FCOA - File Content Analysis,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,29,D3-FHRA - File Hash Reputation Analysis,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,30,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,31,D3-ITF - Inbound Traffic Filtering,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,32,D3-NTA - Network Traffic Analysis,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,33,D3-PA - Process Analysis,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,34,D3-PCSV - Process Code Segment Verification,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,35,D3-PLA - Process Lineage Analysis,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,36,D3-PSMD - Process Self,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,37,D3-RUAA - Restore User Account Access,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,38,D3-SEA - Script Execution Analysis,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,39,D3-SJA - Scheduled Job Analysis,0.000000
c197da0fda316a92c66744bf13c77891e9f39cc10fbfebc42285a8b4761440b5,40,D3-ST - Session Termination,0.000000
