sha256,rank,action,score
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,1,D3-FEV - File Eviction,1.894147
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,2,D3-PT - Process Termination,1.894147
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,3,D3-OTF - Outbound Traffic Filtering,1.374014
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,4,D3-SJA - Scheduled Job Analysis,1.120133
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,5,D3-PSA - Process Spawn Analysis,0.924115
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,6,D3-CCSA - Credential Compromise Scope Analysis,0.823308
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,7,D3-NI - Network Isolation,0.746724
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,8,D3-CQ - Content Quarantine,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,9,D3-CR - Credential Revocation,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,10,D3-CRO - Credential Rotation,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,11,D3-DNSDL - DNS Denylisting,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,12,D3-DNSTA - DNS Traffic Analysis,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,13,D3-EAL - Executable Allowlisting,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,14,D3-EDL - Executable Denylisting,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,15,D3-FA - File Analysis,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,16,D3-FIM - File Integrity Monitoring,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,17,D3-FRDDL - Forward Resolution Domain Denylisting,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,18,D3-PCSV - Process Code Segment Verification,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,19,D3-PLA - Process Lineage Analysis,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,20,D3-RC - Restore Configuration,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,21,D3-RF - Restore File,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,22,D3-RTSD - Remote Terminal Session Detection,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,23,D3-SCA - System Call Analysis,0.600000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,24,D3-CAA - Connection Attempt Analysis,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,25,D3-CE - Credential Eviction,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,26,D3-EI - Execution Isolation,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,27,D3-FAPA - File Access Pattern Analysis,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,28,D3-FCA - File Creation Analysis,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,29,D3-FCOA - File Content Analysis,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,30,D3-FHRA - File Hash Reputation Analysis,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,31,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,32,D3-ITF - Inbound Traffic Filtering,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,33,D3-NTA - Network Traffic Analysis,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,34,D3-PA - Process Analysis,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,35,D3-PSMD - Process Self,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,36,D3-RKD - Registry Key Deletion,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,37,D3-RUAA - Restore User Account Access,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,38,D3-SEA - Script Execution Analysis,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,39,D3-SICA - System Init Config Analysis,0.000000
3ddab0e4f018293bc930fb5a635c471074af3cce36801955d938d3eae8a5c737,40,D3-ST - Session Termination,0.000000
