sha256,rank,action,score
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,1,D3-FEV - File Eviction,1.410041
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,2,D3-PT - Process Termination,1.343074
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,3,D3-SICA - System Init Config Analysis,1.133033
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,4,D3-PSA - Process Spawn Analysis,0.879717
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,5,D3-RF - Restore File,0.859559
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,6,D3-RKD - Registry Key Deletion,0.810041
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,7,D3-CQ - Content Quarantine,0.600000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,8,D3-EAL - Executable Allowlisting,0.600000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,9,D3-EDL - Executable Denylisting,0.600000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,10,D3-FA - File Analysis,0.600000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,11,D3-FIM - File Integrity Monitoring,0.600000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,12,D3-RC - Restore Configuration,0.600000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,13,D3-SCA - System Call Analysis,0.600000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,14,D3-OTF - Outbound Traffic Filtering,0.549235
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,15,D3-NI - Network Isolation,0.514121
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,16,D3-FAPA - File Access Pattern Analysis,0.254563
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,17,D3-CAA - Connection Attempt Analysis,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,18,D3-CCSA - Credential Compromise Scope Analysis,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,19,D3-CE - Credential Eviction,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,20,D3-CR - Credential Revocation,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,21,D3-CRO - Credential Rotation,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,22,D3-DNSDL - DNS Denylisting,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,23,D3-DNSTA - DNS Traffic Analysis,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,24,D3-EI - Execution Isolation,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,25,D3-FCA - File Creation Analysis,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,26,D3-FCOA - File Content Analysis,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,27,D3-FHRA - File Hash Reputation Analysis,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,28,D3-FRDDL - Forward Resolution Domain Denylisting,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,29,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,30,D3-ITF - Inbound Traffic Filtering,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,31,D3-NTA - Network Traffic Analysis,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,32,D3-PA - Process Analysis,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,33,D3-PCSV - Process Code Segment Verification,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,34,D3-PLA - Process Lineage Analysis,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,35,D3-PSMD - Process Self,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,36,D3-RTSD - Remote Terminal Session Detection,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,37,D3-RUAA - Restore User Account Access,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,38,D3-SEA - Script Execution Analysis,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,39,D3-SJA - Scheduled Job Analysis,0.000000
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,40,D3-ST - Session Termination,0.000000
