target_id,dataset_id,similarity_type,signatures_similarity,mbcs_similarity,ttps_similarity
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,0017e2bb45469ea5f02edab017f77b7242c9a3330478c748e7e8380149ded601,cosine,0.1071227846,0.2209592343,0.0985460715
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,00515fe91a6b40d5c5ae851cb18d31c675ff38901edd352b3e6379087d5f2b26,cosine,0.1001538041,0.0401283413,0.0184032544
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,00b4eedbb85d52ce1a691501cbbf4587c49c93906611268a75ac547337c5919a,cosine,0.2948271185,0.2559619521,0.3383477878
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,00d56f9d4e23372133f953d1a0bb58567bc2e9bc34f9e70304116a6382448458,cosine,0.1884563261,0.1214982446,0.1670305377
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,00e90b818309e8e0c0c73f539786c434af5156cb8d4eab78658e8871b972f1bc,cosine,0.1902571379,0.0852379903,0.1190372856
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,01383cd292942f754d098b5a36acf8f47223a8980a1a91f0afcad5a29bac92e0,cosine,0.1765934699,0.1453518078,0.2505666167
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,017b236bf38a1cf9a52fc0bdee2d5f23f038b00f9811c8a58b8b66b1c756b8d6,cosine,0.1115077525,0.322325968,0.097170706
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,0195f03c60d26ccf7bf74d6c29926169ba3233f305b8c61d07e085b9aeb6c452,cosine,0.0352016286,0.0587064629,0.2205959118
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,01ce496e53ddf9dacd4f7781f7162d20f4dcaf5095a3c42a4325039fe0d146d0,cosine,0.1624072833,0.1348107598,0.3113556876
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,0211fa99da14b1e1345530d8ecdd8445f9000c0e4a62a5af9f76e661ac48d529,cosine,0.3156277224,0.1815069146,0.2739124655
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,0251d3e4eac3e2e30f8648c4f366e525bb4f0b17b68bd677da867ef906653c31,cosine,0.4763546695,0.3338572643,0.4548418363
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,0291e99acfedf4e277d56babb2783ce0a01e873a42627b4e3f4a56c2a10cc24d,cosine,0.1855948037,0.2334080657,0.3089712837
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,029446e73e84a56b1fccd594b300007e29681766bc585607c7eb833e16b3d36b,cosine,0.1624072833,0.1348107598,0.3113556876
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,0340043481091d92dcfb2c498aad3c0afca2fd208ef896f65af790cc147f8891,cosine,0.2028443241,0.0449525978,0.1642573927
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,0341ff3dcd3d14b971c1558cb3277908aa3c7841e017fd6f30359a481305813e,cosine,0.2077537694,0.1464013876,0.2739124655
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,03bb4d5c0179fdceacc5df7645e6e7fa93e931ac9beb1968c7bbe40ba3499194,cosine,0.74076003,0.4532381348,0.2490757567
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,03f51ffa9c987630724a451ad872f52bf97bd257ad06b58b6194f5dec29c8f13,cosine,0.1519629777,0.0596526733,0.0
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,041fd213326dd5c10a16caf88ff076bb98c68c052284430fba5f601023d39a14,cosine,0.2179660533,0.306159916,0.1051030506
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,042271aadf2191749876fc99997d0e6bdd3b89159e7ab8cd11a9f13ae65fa6b1,cosine,0.271371385,0.194723122,0.2803846932
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,04419b76566142902680b2c44b216905b44a5743502530066e408bac72d20864,cosine,0.2514313806,0.2451141554,0.1954892962
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,04c9cc0d1577d5ee54a4e2d4dd12f17011d13703cdd0e6efd46718d14fd9aa87,cosine,0.2923557172,0.1137320088,0.2618301999
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,04dd197044b9d4c84a86fb2e50fc3c0c3ac5b021aa1314b821d693fa60124465,cosine,0.1134171387,0.1004951253,0.0836000914
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,04fdb3ba76452feea3b4bc18bcf9cd9f2255198d0d46447547e7a19942f563c2,cosine,0.2080665443,0.244580941,0.1021288461
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,056c3790765f928e991591cd139384b6680df26313a73711add657abc369028c,cosine,0.2616602704,0.3567790177,0.2714423054
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,059cbde98d16f289413cac8ac66ea5b813345f02f5e1f0ceb31623e65ff9a327,cosine,0.1668467902,0.3916993778,0.1627327735
38048316d8a7ce688d6c8f93a3d3879ac2342a318af0db12829103beab32032f,062de0a9fa284c56323ccaa5cf9b4a70801234b129744e1def53b29a7a86b8cd,cosine,0.1100252399,0.2114576482,0.3090244582
