sha256,rank,action,score
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,1,D3-PT - Process Termination,1.444107
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,2,D3-FEV - File Eviction,1.240456
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,3,D3-SICA - System Init Config Analysis,1.052285
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,4,D3-EDL - Executable Denylisting,1.031890
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,5,D3-PCSV - Process Code Segment Verification,0.986906
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,6,D3-OTF - Outbound Traffic Filtering,0.986474
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,7,D3-PSA - Process Spawn Analysis,0.808998
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,8,D3-CAA - Connection Attempt Analysis,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,9,D3-CQ - Content Quarantine,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,10,D3-DNSDL - DNS Denylisting,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,11,D3-DNSTA - DNS Traffic Analysis,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,12,D3-EAL - Executable Allowlisting,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,13,D3-FA - File Analysis,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,14,D3-FIM - File Integrity Monitoring,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,15,D3-FRDDL - Forward Resolution Domain Denylisting,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,16,D3-PLA - Process Lineage Analysis,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,17,D3-RC - Restore Configuration,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,18,D3-RF - Restore File,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,19,D3-RTSD - Remote Terminal Session Detection,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,20,D3-SCA - System Call Analysis,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,21,D3-SJA - Scheduled Job Analysis,0.600000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,22,D3-RKD - Registry Key Deletion,0.182823
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,23,D3-CCSA - Credential Compromise Scope Analysis,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,24,D3-CE - Credential Eviction,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,25,D3-CR - Credential Revocation,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,26,D3-CRO - Credential Rotation,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,27,D3-EI - Execution Isolation,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,28,D3-FAPA - File Access Pattern Analysis,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,29,D3-FCA - File Creation Analysis,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,30,D3-FCOA - File Content Analysis,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,31,D3-FHRA - File Hash Reputation Analysis,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,32,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,33,D3-ITF - Inbound Traffic Filtering,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,34,D3-NI - Network Isolation,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,35,D3-NTA - Network Traffic Analysis,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,36,D3-PA - Process Analysis,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,37,D3-PSMD - Process Self,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,38,D3-RUAA - Restore User Account Access,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,39,D3-SEA - Script Execution Analysis,0.000000
d158534622b057b387a617ebe2931fef6d5c7d386b6dfbeb652c4781846f87c1,40,D3-ST - Session Termination,0.000000
