sha256,rank,action,score
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,1,D3-PT - Process Termination,1.994364
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,2,D3-CCSA - Credential Compromise Scope Analysis,1.400258
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,3,D3-NI - Network Isolation,1.194077
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,4,D3-OTF - Outbound Traffic Filtering,1.094105
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,5,D3-FEV - File Eviction,1.083133
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,6,D3-CRO - Credential Rotation,0.806855
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,7,D3-CQ - Content Quarantine,0.804089
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,8,D3-CR - Credential Revocation,0.804089
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,9,D3-CAA - Connection Attempt Analysis,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,10,D3-DNSDL - DNS Denylisting,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,11,D3-DNSTA - DNS Traffic Analysis,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,12,D3-EAL - Executable Allowlisting,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,13,D3-EDL - Executable Denylisting,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,14,D3-FA - File Analysis,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,15,D3-FIM - File Integrity Monitoring,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,16,D3-FRDDL - Forward Resolution Domain Denylisting,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,17,D3-PCSV - Process Code Segment Verification,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,18,D3-PLA - Process Lineage Analysis,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,19,D3-PSA - Process Spawn Analysis,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,20,D3-RC - Restore Configuration,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,21,D3-RF - Restore File,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,22,D3-RTSD - Remote Terminal Session Detection,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,23,D3-SCA - System Call Analysis,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,24,D3-SICA - System Init Config Analysis,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,25,D3-SJA - Scheduled Job Analysis,0.500000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,26,D3-ST - Session Termination,0.306855
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,27,D3-CE - Credential Eviction,0.300287
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,28,D3-EI - Execution Isolation,0.000000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,29,D3-FAPA - File Access Pattern Analysis,0.000000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,30,D3-FCA - File Creation Analysis,0.000000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,31,D3-FCOA - File Content Analysis,0.000000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,32,D3-FHRA - File Hash Reputation Analysis,0.000000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,33,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,34,D3-ITF - Inbound Traffic Filtering,0.000000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,35,D3-NTA - Network Traffic Analysis,0.000000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,36,D3-PA - Process Analysis,0.000000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,37,D3-PSMD - Process Self,0.000000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,38,D3-RKD - Registry Key Deletion,0.000000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,39,D3-RUAA - Restore User Account Access,0.000000
a0b10907c269ae8babadca95c4f546fb564b4eb71c2725a7b3a51ac02396e9c2,40,D3-SEA - Script Execution Analysis,0.000000
