sha256,ttps,mbc
139480e1c4ae77b2b865460af38b48ad32fbc8a68c3c657baac3ab3896226192,"T1010
T1012
T1027
T1027.002
T1050
T1055
T1056.001
T1057
T1059
T1060
T1071
T1082
T1083
T1112
T1113
T1129
T1134
T1497
T1518.001
T1529
T1547
T1547.001
T1547.004
T1564
T1564.003
T1614
T1614.001","B0001.032
B0002
B0003
B0043
C0002
C0005.001
C0007
C0017
C0018
C0026.002
C0036.001
C0036.006
C0036.007
C0038
C0041
C0051
C0052
F0001
F0002.002
F0012"
