sha256,rank,action,score
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,1,D3-PT - Process Termination,1.460722
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,2,D3-PSA - Process Spawn Analysis,1.233554
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,3,D3-FEV - File Eviction,1.045315
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,4,D3-OTF - Outbound Traffic Filtering,0.827167
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,5,D3-EDL - Executable Denylisting,0.810054
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,6,D3-PCSV - Process Code Segment Verification,0.810054
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,7,D3-CQ - Content Quarantine,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,8,D3-DNSDL - DNS Denylisting,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,9,D3-DNSTA - DNS Traffic Analysis,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,10,D3-EAL - Executable Allowlisting,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,11,D3-FA - File Analysis,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,12,D3-FIM - File Integrity Monitoring,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,13,D3-FRDDL - Forward Resolution Domain Denylisting,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,14,D3-PLA - Process Lineage Analysis,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,15,D3-RC - Restore Configuration,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,16,D3-RF - Restore File,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,17,D3-RTSD - Remote Terminal Session Detection,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,18,D3-SCA - System Call Analysis,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,19,D3-SJA - Scheduled Job Analysis,0.600000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,20,D3-NI - Network Isolation,0.227167
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,21,D3-CAA - Connection Attempt Analysis,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,22,D3-CCSA - Credential Compromise Scope Analysis,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,23,D3-CE - Credential Eviction,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,24,D3-CR - Credential Revocation,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,25,D3-CRO - Credential Rotation,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,26,D3-EI - Execution Isolation,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,27,D3-FAPA - File Access Pattern Analysis,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,28,D3-FCA - File Creation Analysis,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,29,D3-FCOA - File Content Analysis,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,30,D3-FHRA - File Hash Reputation Analysis,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,31,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,32,D3-ITF - Inbound Traffic Filtering,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,33,D3-NTA - Network Traffic Analysis,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,34,D3-PA - Process Analysis,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,35,D3-PSMD - Process Self,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,36,D3-RKD - Registry Key Deletion,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,37,D3-RUAA - Restore User Account Access,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,38,D3-SEA - Script Execution Analysis,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,39,D3-SICA - System Init Config Analysis,0.000000
0dfea63a285f52350b532242d21b34444dfd9199416d2809f9a9e6647003ca94,40,D3-ST - Session Termination,0.000000
