sha256,rank,action,score
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,1,D3-PSA - Process Spawn Analysis,1.204207
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,2,D3-FEV - File Eviction,1.027503
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,3,D3-PT - Process Termination,1.020662
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,4,D3-PCSV - Process Code Segment Verification,1.017910
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,5,D3-CQ - Content Quarantine,0.797703
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,6,D3-EAL - Executable Allowlisting,0.600000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,7,D3-EDL - Executable Denylisting,0.600000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,8,D3-FA - File Analysis,0.600000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,9,D3-FIM - File Integrity Monitoring,0.600000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,10,D3-OTF - Outbound Traffic Filtering,0.600000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,11,D3-RC - Restore Configuration,0.600000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,12,D3-RF - Restore File,0.600000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,13,D3-RTSD - Remote Terminal Session Detection,0.600000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,14,D3-SCA - System Call Analysis,0.600000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,15,D3-CCSA - Credential Compromise Scope Analysis,0.197703
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,16,D3-CR - Credential Revocation,0.197703
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,17,D3-ST - Session Termination,0.197703
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,18,D3-PLA - Process Lineage Analysis,0.196296
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,19,D3-CAA - Connection Attempt Analysis,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,20,D3-CE - Credential Eviction,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,21,D3-CRO - Credential Rotation,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,22,D3-DNSDL - DNS Denylisting,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,23,D3-DNSTA - DNS Traffic Analysis,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,24,D3-EI - Execution Isolation,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,25,D3-FAPA - File Access Pattern Analysis,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,26,D3-FCA - File Creation Analysis,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,27,D3-FCOA - File Content Analysis,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,28,D3-FHRA - File Hash Reputation Analysis,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,29,D3-FRDDL - Forward Resolution Domain Denylisting,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,30,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,31,D3-ITF - Inbound Traffic Filtering,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,32,D3-NI - Network Isolation,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,33,D3-NTA - Network Traffic Analysis,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,34,D3-PA - Process Analysis,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,35,D3-PSMD - Process Self,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,36,D3-RKD - Registry Key Deletion,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,37,D3-RUAA - Restore User Account Access,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,38,D3-SEA - Script Execution Analysis,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,39,D3-SICA - System Init Config Analysis,0.000000
6b6d820ce1c8df1c795e938995133201a5c75ad3989cd51568323b671ecf8109,40,D3-SJA - Scheduled Job Analysis,0.000000
