target_id,dataset_id,similarity_type,signatures_similarity,mbcs_similarity,ttps_similarity
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,0017e2bb45469ea5f02edab017f77b7242c9a3330478c748e7e8380149ded601,cosine,0.0627173061,0.2810010869,0.1357117278
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,00515fe91a6b40d5c5ae851cb18d31c675ff38901edd352b3e6379087d5f2b26,cosine,0.3121471995,0.2737911469,0.2564110259
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,00b4eedbb85d52ce1a691501cbbf4587c49c93906611268a75ac547337c5919a,cosine,0.0811520224,0.1944983657,0.236039404
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,00d56f9d4e23372133f953d1a0bb58567bc2e9bc34f9e70304116a6382448458,cosine,0.4124317448,0.0380908687,0.2981272918
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,00e90b818309e8e0c0c73f539786c434af5156cb8d4eab78658e8871b972f1bc,cosine,0.123001904,0.1087754988,0.2729215717
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,01383cd292942f754d098b5a36acf8f47223a8980a1a91f0afcad5a29bac92e0,cosine,0.0501128086,0.0741342453,0.2046903144
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,017b236bf38a1cf9a52fc0bdee2d5f23f038b00f9811c8a58b8b66b1c756b8d6,cosine,0.0930783415,0.1097767591,0.2232973162
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,0195f03c60d26ccf7bf74d6c29926169ba3233f305b8c61d07e085b9aeb6c452,cosine,0.1372990052,0.057070566,0.1576823742
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,01ce496e53ddf9dacd4f7781f7162d20f4dcaf5095a3c42a4325039fe0d146d0,cosine,0.1754903415,0.0939886538,0.2356756193
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,0211fa99da14b1e1345530d8ecdd8445f9000c0e4a62a5af9f76e661ac48d529,cosine,0.2589558559,0.0568978481,0.2073008428
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,0251d3e4eac3e2e30f8648c4f366e525bb4f0b17b68bd677da867ef906653c31,cosine,0.1382851718,0.0495549622,0.2842125926
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,0291e99acfedf4e277d56babb2783ce0a01e873a42627b4e3f4a56c2a10cc24d,cosine,0.1157347619,0.0686080343,0.2790650733
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,029446e73e84a56b1fccd594b300007e29681766bc585607c7eb833e16b3d36b,cosine,0.1754903415,0.0939886538,0.2356756193
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,0340043481091d92dcfb2c498aad3c0afca2fd208ef896f65af790cc147f8891,cosine,0.6842791421,0.630385377,0.4200595529
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,0341ff3dcd3d14b971c1558cb3277908aa3c7841e017fd6f30359a481305813e,cosine,0.228497437,0.0694479979,0.2073008428
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,03bb4d5c0179fdceacc5df7645e6e7fa93e931ac9beb1968c7bbe40ba3499194,cosine,0.126707554,0.0672403669,0.1846842967
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,03f51ffa9c987630724a451ad872f52bf97bd257ad06b58b6194f5dec29c8f13,cosine,0.3905529637,0.1865127517,0.1776167892
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,041fd213326dd5c10a16caf88ff076bb98c68c052284430fba5f601023d39a14,cosine,0.1152382288,0.2519209095,0.2779013029
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,042271aadf2191749876fc99997d0e6bdd3b89159e7ab8cd11a9f13ae65fa6b1,cosine,0.2276511692,0.2235502178,0.1521288701
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,04419b76566142902680b2c44b216905b44a5743502530066e408bac72d20864,cosine,0.2093080343,0.0215716465,0.230215035
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,04c9cc0d1577d5ee54a4e2d4dd12f17011d13703cdd0e6efd46718d14fd9aa87,cosine,0.0769870539,0.0790997162,0.1638088248
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,04dd197044b9d4c84a86fb2e50fc3c0c3ac5b021aa1314b821d693fa60124465,cosine,0.1594689474,0.0208929886,0.3425669855
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,04fdb3ba76452feea3b4bc18bcf9cd9f2255198d0d46447547e7a19942f563c2,cosine,0.5848194993,0.124744396,0.1384285578
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,056c3790765f928e991591cd139384b6680df26313a73711add657abc369028c,cosine,0.1275179352,0.041552163,0.2961441618
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,059cbde98d16f289413cac8ac66ea5b813345f02f5e1f0ceb31623e65ff9a327,cosine,0.0793933785,0.1074917619,0.2001544296
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,062de0a9fa284c56323ccaa5cf9b4a70801234b129744e1def53b29a7a86b8cd,cosine,0.2605217635,0.4421532229,0.1239552429
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,06bc4902e0f44eb635f4e291f97bed748fb4514acbc3fc14c3c5bbf195689cb8,cosine,0.0811520224,0.0,0.0735624558
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,06d2775330e0fdba79346c8c1a89f588311320dcb0c18422eb8f651858b22aff,cosine,0.6305254819,0.0,0.1233564094
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,06edeee5eaf02a2ee9849ca2b8bc9ec67c39c338c9b184c04f5f0da7c6bedfa5,cosine,0.2127859635,0.0453709828,0.2198034658
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,06faab22cce2f53162f1a19d3cb5af5081339310ab43030681b88e3d10e5743e,cosine,0.1961559505,0.0550092249,0.3109453187
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,07667fb2483b4727216ad7f7ce6413f32bea9530ad405fc7a415812ef6f3449a,cosine,0.2576104427,0.0742085469,0.2091552174
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,0771775f6646f28170c196d4ddba3ecdd1b0ada28c15dcc5b85f5c374c7b6987,cosine,0.1629262923,0.0391218619,0.4524246432
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,082fd5bb94abeb41478f187d82cecbc94378d781386f9711010e226deae3004f,cosine,0.0933963917,0.0524037053,0.168274592
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,085105e613ad37808a8db9a3c2ba5561d5d38d5c5c43b469c93d15f0d64af0c1,cosine,0.1603418002,0.0440212923,0.1293658659
9405d938914bc1de8fe00f714dafa41d6b33e6e61c3993223408bfd323c32458,0975c1b6414bdf4f49f01ce71ee3203516aba6dae97968438370c78550428b37,cosine,0.132080783,0.0864371555,0.2356756193
