sha256,rank,action,score
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,1,D3-PT - Process Termination,1.570621
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,2,D3-FEV - File Eviction,0.970601
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,3,D3-DNSDL - DNS Denylisting,0.817563
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,4,D3-CQ - Content Quarantine,0.798367
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,5,D3-PSA - Process Spawn Analysis,0.785100
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,6,D3-DNSTA - DNS Traffic Analysis,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,7,D3-EAL - Executable Allowlisting,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,8,D3-EDL - Executable Denylisting,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,9,D3-FA - File Analysis,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,10,D3-FIM - File Integrity Monitoring,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,11,D3-FRDDL - Forward Resolution Domain Denylisting,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,12,D3-OTF - Outbound Traffic Filtering,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,13,D3-PCSV - Process Code Segment Verification,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,14,D3-PLA - Process Lineage Analysis,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,15,D3-RC - Restore Configuration,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,16,D3-RF - Restore File,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,17,D3-RTSD - Remote Terminal Session Detection,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,18,D3-RUAA - Restore User Account Access,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,19,D3-SCA - System Call Analysis,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,20,D3-SICA - System Init Config Analysis,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,21,D3-SJA - Scheduled Job Analysis,0.600000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,22,D3-NI - Network Isolation,0.217563
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,23,D3-FCA - File Creation Analysis,0.185501
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,24,D3-RKD - Registry Key Deletion,0.185100
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,25,D3-CAA - Connection Attempt Analysis,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,26,D3-CCSA - Credential Compromise Scope Analysis,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,27,D3-CE - Credential Eviction,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,28,D3-CR - Credential Revocation,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,29,D3-CRO - Credential Rotation,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,30,D3-EI - Execution Isolation,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,31,D3-FAPA - File Access Pattern Analysis,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,32,D3-FCOA - File Content Analysis,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,33,D3-FHRA - File Hash Reputation Analysis,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,34,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,35,D3-ITF - Inbound Traffic Filtering,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,36,D3-NTA - Network Traffic Analysis,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,37,D3-PA - Process Analysis,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,38,D3-PSMD - Process Self,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,39,D3-SEA - Script Execution Analysis,0.000000
36882afaff37f70be8d2566f1b4f8a05764c27305f4809002f1ee2822b6d8ea5,40,D3-ST - Session Termination,0.000000
