sha256,rank,action,score
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,1,D3-PT - Process Termination,1.562380
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,2,D3-PSA - Process Spawn Analysis,1.159701
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,3,D3-FEV - File Eviction,0.987799
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,4,D3-CQ - Content Quarantine,0.815448
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,5,D3-OTF - Outbound Traffic Filtering,0.780719
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,6,D3-EAL - Executable Allowlisting,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,7,D3-EDL - Executable Denylisting,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,8,D3-FA - File Analysis,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,9,D3-FIM - File Integrity Monitoring,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,10,D3-PCSV - Process Code Segment Verification,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,11,D3-PLA - Process Lineage Analysis,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,12,D3-RC - Restore Configuration,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,13,D3-RF - Restore File,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,14,D3-RTSD - Remote Terminal Session Detection,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,15,D3-RUAA - Restore User Account Access,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,16,D3-SCA - System Call Analysis,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,17,D3-SICA - System Init Config Analysis,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,18,D3-SJA - Scheduled Job Analysis,0.600000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,19,D3-RKD - Registry Key Deletion,0.200568
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,20,D3-FCA - File Creation Analysis,0.187231
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,21,D3-NI - Network Isolation,0.178415
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,22,D3-CAA - Connection Attempt Analysis,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,23,D3-CCSA - Credential Compromise Scope Analysis,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,24,D3-CE - Credential Eviction,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,25,D3-CR - Credential Revocation,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,26,D3-CRO - Credential Rotation,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,27,D3-DNSDL - DNS Denylisting,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,28,D3-DNSTA - DNS Traffic Analysis,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,29,D3-EI - Execution Isolation,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,30,D3-FAPA - File Access Pattern Analysis,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,31,D3-FCOA - File Content Analysis,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,32,D3-FHRA - File Hash Reputation Analysis,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,33,D3-FRDDL - Forward Resolution Domain Denylisting,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,34,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,35,D3-ITF - Inbound Traffic Filtering,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,36,D3-NTA - Network Traffic Analysis,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,37,D3-PA - Process Analysis,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,38,D3-PSMD - Process Self,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,39,D3-SEA - Script Execution Analysis,0.000000
7b489b2c0652daa155af036c9ff79d55c69815bec3eb3e5d0f8489195ed16af0,40,D3-ST - Session Termination,0.000000
